problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train_14,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t10)
(pick-up i1 o9 t10)
(move-to t10 t12)
(craft-boat i1 i3 o6 o9 o24 t12)","(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t9)
(move-to t1 t6)
(pick-up i2 o13 t6)
(move-to t6 t9)
(move-to t9 t12)
(craft-boat i1 i2 i3 o12 o13 o14 o24 t12)
"
train_15,Craft a gold ingot.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 GoldIngot)
 ))","(move-to t1 t15)
(pick-up i1 o16 t15)
(move-to t15 t12)
(pick-up i2 o15 t12)
(move-to t12 t10)
(craft-gold-ingot i1 i2 i3 o4 o16 o15 o24 t10)","(move-to t1 t8)
(pick-up i1 o3 t8)
(move-to t8 t14)
(craft-gold-ingot i1 o3 o4 o6 o8 o24 t14)
"
train_15,Craft a gold ingot.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 GoldIngot)
 ))","(move-to t1 t15)
(pick-up i1 o16 t15)
(move-to t15 t12)
(pick-up i2 o15 t12)
(move-to t12 t10)
(craft-gold-ingot i1 i2 i3 o4 o16 o15 o24 t10)","(move-to t1 t11)
(move-to t11 t6)
(pick-up i1 o5 t6)
(move-to t6 t5)
(craft-gold-ingot i1 i3 o5 o9 o24 t5)
"
train_15,Craft a gold ingot.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 GoldIngot)
 ))","(move-to t1 t15)
(pick-up i1 o16 t15)
(move-to t15 t12)
(pick-up i2 o15 t12)
(move-to t12 t10)
(craft-gold-ingot i1 i2 i3 o4 o16 o15 o24 t10)","(move-to t1 t5)
(pick-up i1 o16 t5)
(move-to t5 t9)
(craft-gold-ingot i1 i3 o4 o16 o24 t9)
"
train_15,Craft a gold ingot.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 GoldIngot)
 ))","(move-to t1 t15)
(pick-up i1 o16 t15)
(move-to t15 t12)
(pick-up i2 o15 t12)
(move-to t12 t10)
(craft-gold-ingot i1 i2 i3 o4 o16 o15 o24 t10)","(move-to t1 t6)
(pick-up i1 o5 t6)
(move-to t6 t9)
(pick-up i2 o6 t9)
(move-to t9 t4)
(craft-gold-ingot i1 i2 i3 o5 o6 o24 t4)
"
train_15,Craft a gold ingot.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 GoldIngot)
 ))","(move-to t1 t15)
(pick-up i1 o16 t15)
(move-to t15 t12)
(pick-up i2 o15 t12)
(move-to t12 t10)
(craft-gold-ingot i1 i2 i3 o4 o16 o15 o24 t10)","(move-to t1 t3)
(pick-up i1 o1 t3)
(move-to t3 t12)
(mine-o-ore i1 o1 o3 t12)
(move-to t12 t5)
(move-to t5 t3)
(craft-gold-ingot i1 o1 o3 o15 o24 t3)
"
train_16,Craft a sword.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Sword)
 ))","(move-to t1 t1)
(pick-up i1 o10 t1)
(move-to t1 t11)
(pick-up i2 o12 t11)
(move-to t11 t10)
(craft-sword i1 i2 i3 o2 o10 o12 o24 t10)","(move-to t1 t5)
(pick-up i1 o5 t5)
(move-to t5 t6)
(pick-up i2 o6 t6)
(move-to t6 t8)
(pick-up i3 o7 t8)
(move-to t8 t10)
(craft-sword i1 i2 i3 o3 o5 o6 o7 o24 t10)
"
train_16,Craft a sword.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Sword)
 ))","(move-to t1 t1)
(pick-up i1 o10 t1)
(move-to t1 t11)
(pick-up i2 o12 t11)
(move-to t11 t10)
(craft-sword i1 i2 i3 o2 o10 o12 o24 t10)","(move-to t1 t7)
(pick-up i1 o8 t7)
(move-to t7 t15)
(pick-up i2 o12 t15)
(move-to t15 t3)
(craft-sword i1 i2 i3 o1 o8 o12 o24 t3)
"
train_16,Craft a sword.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Sword)
 ))","(move-to t1 t1)
(pick-up i1 o10 t1)
(move-to t1 t11)
(pick-up i2 o12 t11)
(move-to t11 t10)
(craft-sword i1 i2 i3 o2 o10 o12 o24 t10)","(move-to t1 t6)
(pick-up i1 o4 t6)
(move-to t6 t12)
(pick-up i2 o5 t12)
(move-to t12 t2)
(craft-sword i1 i2 i3 o4 o5 o24 t2)
"
train_16,Craft a sword.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Sword)
 ))","(move-to t1 t1)
(pick-up i1 o10 t1)
(move-to t1 t11)
(pick-up i2 o12 t11)
(move-to t11 t10)
(craft-sword i1 i2 i3 o2 o10 o12 o24 t10)","(move-to t1 t6)
(pick-up i1 o8 t6)
(move-to t6 t8)
(pick-up i2 o12 t8)
(move-to t8 t5)
(craft-sword i1 i2 i3 o2 o8 o12 o24 t5)
"
train_16,Craft a sword.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Sword)
 ))","(move-to t1 t1)
(pick-up i1 o10 t1)
(move-to t1 t11)
(pick-up i2 o12 t11)
(move-to t11 t10)
(craft-sword i1 i2 i3 o2 o10 o12 o24 t10)","(move-to t1 t5)
(pick-up i1 o5 t5)
(move-to t5 t2)
(pick-up i2 o6 t2)
(move-to t2 t5)
(craft-sword i1 i2 i3 o3 o5 o6 o24 t5)
"
train_17,Craft a gold ingot.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 GoldIngot)
 ))","(move-to t1 t9)
(pick-up i1 o16 t9)
(move-to t9 t14)
(pick-up i2 o15 t14)
(move-to t14 t3)
(craft-gold-ingot i1 i2 i3 o4 o16 o15 o24 t3)","(move-to t1 t5)
(pick-up i1 o4 t5)
(move-to t5 t12)
(pick-up i2 o6 t12)
(move-to t12 t4)
(craft-gold-ingot i1 i2 i3 o3 o4 o6 o24 t4)
"
train_17,Craft a gold ingot.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 GoldIngot)
 ))","(move-to t1 t9)
(pick-up i1 o16 t9)
(move-to t9 t14)
(pick-up i2 o15 t14)
(move-to t14 t3)
(craft-gold-ingot i1 i2 i3 o4 o16 o15 o24 t3)","(move-to t1 t5)
(pick-up i1 o4 t5)
(move-to t5 t8)
(craft-gold-ingot i1 i2 i3 o1 o4 o5 o24 t8)
"
train_17,Craft a gold ingot.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 GoldIngot)
 ))","(move-to t1 t9)
(pick-up i1 o16 t9)
(move-to t9 t14)
(pick-up i2 o15 t14)
(move-to t14 t3)
(craft-gold-ingot i1 i2 i3 o4 o16 o15 o24 t3)","(move-to t1 t4)
(pick-up i1 o5 t4)
(move-to t4 t13)
(pick-up i2 o6 t13)
(move-to t13 t8)
(craft-gold-ingot i1 i2 i3 o5 o6 o24 t8)
"
train_17,Craft a gold ingot.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 GoldIngot)
 ))","(move-to t1 t9)
(pick-up i1 o16 t9)
(move-to t9 t14)
(pick-up i2 o15 t14)
(move-to t14 t3)
(craft-gold-ingot i1 i2 i3 o4 o16 o15 o24 t3)","(move-to t1 t4)
(move-to t4 t5)
(pick-up i1 o13 t5)
(move-to t5 t4)
(craft-gold-ingot i1 i3 o13 o24 t4)
"
train_17,Craft a gold ingot.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 GoldIngot)
 ))","(move-to t1 t9)
(pick-up i1 o16 t9)
(move-to t9 t14)
(pick-up i2 o15 t14)
(move-to t14 t3)
(craft-gold-ingot i1 i2 i3 o4 o16 o15 o24 t3)","(move-to t1 t7)
(pick-up i1 o5 t7)
(move-to t7 t3)
(craft-gold-ingot i1 i3 o4 o5 o24 t3)
"
train_18,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t14)
(pick-up i1 o10 t14)
(move-to t14 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_18,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t14)
(pick-up i1 o10 t14)
(move-to t14 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_18,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t14)
(pick-up i1 o10 t14)
(move-to t14 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_18,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t14)
(pick-up i1 o10 t14)
(move-to t14 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_18,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t14)
(pick-up i1 o10 t14)
(move-to t14 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_19,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t12)
(pick-up i1 o10 t12)
(move-to t12 t7)
(pick-up i2 o11 t7)
(move-to t7 t1)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t1)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_19,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t12)
(pick-up i1 o10 t12)
(move-to t12 t7)
(pick-up i2 o11 t7)
(move-to t7 t1)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t1)","(move-to t1 t11)
(pick-up i1 o10 t11)
(move-to t11 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_19,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t12)
(pick-up i1 o10 t12)
(move-to t12 t7)
(pick-up i2 o11 t7)
(move-to t7 t1)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t1)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_19,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t12)
(pick-up i1 o10 t12)
(move-to t12 t7)
(pick-up i2 o11 t7)
(move-to t7 t1)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t1)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_19,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t12)
(pick-up i1 o10 t12)
(move-to t12 t7)
(pick-up i2 o11 t7)
(move-to t7 t1)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t1)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_20,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t5)
(pick-up i1 o9 t5)
(move-to t5 t12)
(craft-boat i1 i3 o6 o9 o24 t12)","(move-to t1 t9)
(pick-up i1 o18 t9)
(move-to t9 t5)
(craft-boat i1 i2 o7 o18 o24 t5)
"
train_20,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t5)
(pick-up i1 o9 t5)
(move-to t5 t12)
(craft-boat i1 i3 o6 o9 o24 t12)","(move-to t1 t10)
(pick-up i1 o18 t10)
(move-to t10 t7)
(pick-up i2 o19 t7)
(move-to t7 t10)
(craft-boat i1 i2 i3 o3 o18 o19 o24 t10)
"
train_20,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t5)
(pick-up i1 o9 t5)
(move-to t5 t12)
(craft-boat i1 i3 o6 o9 o24 t12)","(move-to t1 t5)
(pick-up i1 o13 t5)
(move-to t5 t8)
(pick-up i2 o14 t8)
(move-to t8 t12)
(pick-up i3 o15 t12)
(move-to t12 t7)
(move-to t7 t11)
(move-to t11 t9)
(move-to t9 t6)
(craft-boat i1 i2 i3 o13 o14 o15 o24 t6)
"
train_20,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t5)
(pick-up i1 o9 t5)
(move-to t5 t12)
(craft-boat i1 i3 o6 o9 o24 t12)","(move-to t1 t5)
(pick-up i1 o8 t5)
(move-to t5 t3)
(craft-boat i1 i3 o12 o8 o24 t3)
"
train_20,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t5)
(pick-up i1 o9 t5)
(move-to t5 t12)
(craft-boat i1 i3 o6 o9 o24 t12)","(move-to t1 t12)
(pick-up i1 o12 t12)
(move-to t12 t4)
(craft-boat i1 i3 o8 o12 o24 t4)
"
train_21,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t4)
(pick-up i1 o8 t4)
(move-to t4 t14)
(craft-wood-plank i1 i3 o1 o8 o24 t14)","(move-to t1 t4)
(pick-up i1 o4 t4)
(move-to t4 t8)
(craft-wood-plank i1 i3 o3 o4 o24 t8)
"
train_21,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t4)
(pick-up i1 o8 t4)
(move-to t4 t14)
(craft-wood-plank i1 i3 o1 o8 o24 t14)","(move-to t1 t5)
(pick-up i1 o5 t5)
(move-to t5 t10)
(craft-wood-plank i1 i3 o5 o7 o24 t10)
"
train_21,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t4)
(pick-up i1 o8 t4)
(move-to t4 t14)
(craft-wood-plank i1 i3 o1 o8 o24 t14)","(move-to t1 t5)
(pick-up i1 o2 t5)
(move-to t5 t6)
(craft-wood-plank i1 o2 o24 t6)
"
train_21,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t4)
(pick-up i1 o8 t4)
(move-to t4 t14)
(craft-wood-plank i1 i3 o1 o8 o24 t14)","(move-to t1 t6)
(pick-up i1 o6 t6)
(move-to t6 t20)
(craft-wood-plank i1 o6 o23 t20)
"
train_21,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t4)
(pick-up i1 o8 t4)
(move-to t4 t14)
(craft-wood-plank i1 i3 o1 o8 o24 t14)","(move-to t1 t4)
(pick-up i1 o5 t4)
(move-to t4 t6)
(craft-wood-plank i1 i3 o4 o5 o24 t6)
"
train_22,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t3)
(pick-up i1 o8 t3)
(move-to t3 t6)
(craft-wood-plank i1 i3 o1 o8 o24 t6)","(move-to t1 t5)
(pick-up i1 o3 t5)
(move-to t5 t6)
(craft-wood-plank i1 o3 o8 t6)
"
train_22,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t3)
(pick-up i1 o8 t3)
(move-to t3 t6)
(craft-wood-plank i1 i3 o1 o8 o24 t6)","(move-to t1 t5)
(pick-up i1 o3 t5)
(craft-wood-plank i1 o3 o24 t5)
"
train_22,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t3)
(pick-up i1 o8 t3)
(move-to t3 t6)
(craft-wood-plank i1 i3 o1 o8 o24 t6)","(move-to t1 t14)
(pick-up i1 o8 t14)
(move-to t14 t10)
(craft-wood-plank i1 i3 o7 o8 o24 t10)
"
train_22,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t3)
(pick-up i1 o8 t3)
(move-to t3 t6)
(craft-wood-plank i1 i3 o1 o8 o24 t6)","(move-to t1 t5)
(pick-up i1 o5 t5)
(move-to t5 t8)
(craft-wood-plank i1 i3 o2 o5 o24 t8)
"
train_22,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t3)
(pick-up i1 o8 t3)
(move-to t3 t6)
(craft-wood-plank i1 i3 o1 o8 o24 t6)","(move-to t1 t4)
(pick-up i1 o3 t4)
(move-to t4 t9)
(craft-wood-plank i1 i3 o2 o3 o24 t9)
"
train_23,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t6)
(pick-up i1 o8 t6)
(move-to t6 t7)
(craft-wood-plank i1 i3 o1 o8 o24 t7)","(move-to t1 t3)
(pick-up i1 o1 t3)
(move-to t3 t11)
(craft-wood-plank i1 i3 o1 o9 o24 t11)
"
train_23,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t6)
(pick-up i1 o8 t6)
(move-to t6 t7)
(craft-wood-plank i1 i3 o1 o8 o24 t7)","(move-to t1 t21)
(pick-up i1 o1 t21)
(move-to t21 t15)
(move-to t15 t14)
(craft-wood-plank i1 i3 o1 o23 t14)
"
train_23,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t6)
(pick-up i1 o8 t6)
(move-to t6 t7)
(craft-wood-plank i1 i3 o1 o8 o24 t7)","(move-to t1 t5)
(pick-up i1 o6 t5)
(craft-wood-plank i1 i2 o1 o6 o24 t5)
"
train_23,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t6)
(pick-up i1 o8 t6)
(move-to t6 t7)
(craft-wood-plank i1 i3 o1 o8 o24 t7)","(move-to t1 t7)
(pick-up i1 o2 t7)
(move-to t7 t12)
(craft-wood-plank i1 o1 o2 o24 t12)
"
train_23,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t6)
(pick-up i1 o8 t6)
(move-to t6 t7)
(craft-wood-plank i1 i3 o1 o8 o24 t7)","(move-to t1 t5)
(pick-up i1 o6 t5)
(move-to t5 t14)
(craft-wood-plank i1 o6 o23 t14)
"
train_24,Craft a stick.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Stick)
 ))","(move-to t1 t4)
(pick-up i1 o9 t4)
(move-to t4 t9)
(craft-stick i1 i3 o1 o9 o24 t9)","(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t5)
(craft-stick i1 i3 o3 o12 o24 t5)
"
train_24,Craft a stick.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Stick)
 ))","(move-to t1 t4)
(pick-up i1 o9 t4)
(move-to t4 t9)
(craft-stick i1 i3 o1 o9 o24 t9)","(move-to t1 t6)
(pick-up i1 o6 t6)
(move-to t6 t3)
(craft-stick i1 i3 o2 o6 o24 t3)
"
train_24,Craft a stick.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Stick)
 ))","(move-to t1 t4)
(pick-up i1 o9 t4)
(move-to t4 t9)
(craft-stick i1 i3 o1 o9 o24 t9)","(move-to t1 t6)
(pick-up i1 o4 t6)
(move-to t6 t5)
(craft-stick i1 o4 o10 t5)
"
train_24,Craft a stick.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Stick)
 ))","(move-to t1 t4)
(pick-up i1 o9 t4)
(move-to t4 t9)
(craft-stick i1 i3 o1 o9 o24 t9)","(move-to t1 t5)
(pick-up i1 o1 t5)
(move-to t5 t8)
(craft-stick i1 i3 o1 o23 t8)
"
train_24,Craft a stick.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Stick)
 ))","(move-to t1 t4)
(pick-up i1 o9 t4)
(move-to t4 t9)
(craft-stick i1 i3 o1 o9 o24 t9)","(move-to t1 t3)
(pick-up i1 o2 t3)
(move-to t3 t2)
(pick-up i2 o3 t2)
(move-to t2 t3)
(craft-stick i1 i2 i3 o2 o3 o24 t3)
"
train_25,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t9)
(craft-boat i1 i3 o6 o9 o24 t9)","(move-to t1 t8)
(pick-up i1 o12 t8)
(move-to t8 t12)
(craft-boat i1 o12 o16 t12)
"
train_25,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t9)
(craft-boat i1 i3 o6 o9 o24 t9)","(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t4)
(pick-up i2 o13 t4)
(move-to t4 t2)
(craft-boat i1 i2 i3 o3 o12 o13 o24 t2)
"
train_25,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t9)
(craft-boat i1 i3 o6 o9 o24 t9)","(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t9)
(pick-up i2 o13 t9)
(move-to t9 t17)
(craft-boat i1 i2 i3 o1 o12 o13 o21 t17)
"
train_25,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t9)
(craft-boat i1 i3 o6 o9 o24 t9)","(move-to t1 t7)
(pick-up i1 o12 t7)
(move-to t7 t6)
(pick-up i2 o13 t6)
(move-to t6 t4)
(pick-up i3 o14 t4)
(move-to t4 t13)
(craft-boat i1 i2 i3 o15 o12 o13 o14 o25 t13)
"
train_25,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t9)
(craft-boat i1 i3 o6 o9 o24 t9)","(move-to t1 t8)
(pick-up i1 o12 t8)
(move-to t8 t5)
(pick-up i2 o14 t5)
(move-to t5 t3)
(craft-boat i1 i2 i3 o12 o14 o24 t3)
"
train_26,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t12)
(pick-up i1 o18 t12)
(move-to t12 t7)
(pick-up i2 o15 t7)
(move-to t7 t8)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t8)","(move-to t1 t9)
(pick-up i1 o18 t9)
(move-to t9 t3)
(pick-up i2 o17 t3)
(move-to t3 t9)
(craft-cooked-potato i1 i2 i3 o6 o17 o18 o24 t9)
"
train_26,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t12)
(pick-up i1 o18 t12)
(move-to t12 t7)
(pick-up i2 o15 t7)
(move-to t7 t8)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t8)","(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t14)
(craft-cooked-potato i1 i2 o5 o12 o24 t14)
"
train_26,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t12)
(pick-up i1 o18 t12)
(move-to t12 t7)
(pick-up i2 o15 t7)
(move-to t7 t8)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t8)","(move-to t1 t5)
(pick-up i1 o18 t5)
(move-to t5 t6)
(craft-cooked-potato i1 i3 o7 o18 o24 t6)
"
train_26,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t12)
(pick-up i1 o18 t12)
(move-to t12 t7)
(pick-up i2 o15 t7)
(move-to t7 t8)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t8)","(move-to t1 t4)
(pick-up i1 o21 t4)
(move-to t4 t12)
(craft-cooked-potato i1 o21 o25 t12)
"
train_26,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t12)
(pick-up i1 o18 t12)
(move-to t12 t7)
(pick-up i2 o15 t7)
(move-to t7 t8)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t8)","(move-to t1 t6)
(pick-up i1 o5 t6)
(move-to t6 t4)
(craft-cooked-potato i1 o4 o5 o24 t4)
"
train_27,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t1)
(pick-up i1 o8 t1)
(move-to t1 t12)
(craft-wood-plank i1 i3 o1 o8 o24 t12)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t8)
(craft-wood-plank i1 i3 o2 o10 o24 t8)
"
train_27,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t1)
(pick-up i1 o8 t1)
(move-to t1 t12)
(craft-wood-plank i1 i3 o1 o8 o24 t12)","(move-to t1 t12)
(pick-up i1 o4 t12)
(move-to t12 t4)
(craft-wood-plank i1 i3 o4 o24 t4)
"
train_27,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t1)
(pick-up i1 o8 t1)
(move-to t1 t12)
(craft-wood-plank i1 i3 o1 o8 o24 t12)","(move-to t1 t4)
(pick-up i1 o5 t4)
(move-to t4 t8)
(craft-wood-plank i1 i3 o4 o5 o24 t8)
"
