problem,nl_goal,gt_pddl_goal,codex_raw_goals,codex_preprocessed_goal,correct_pddl_goal
train/pick_heat_then_place_in_recep-Mug-None-Shelf-5/trial_T20190906_203924_704982,"heat the cup from refrigerator with microwave , put it on the shelf.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-Cup-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CupType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Cup-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CupType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Cup-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CupType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Cup-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CupType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o CupType)
		(receptacleType ?r ShelfType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False
train/pick_heat_then_place_in_recep-BreadSliced-None-CounterTop-21/trial_T20190906_163347_898080,put a microwaved slice of bread on the counter next to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_and_place_simple-BreadSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BreadType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-BreadSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?l - location)\n            (and \n                (objectType ?o BreadType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o) \n                (atLocation ?l Sink)\n                (atLocation ?o ?l)\n            )\n    ))))', ';; Simplified Goal: \npick_heat_then_place_in_recep-BreadSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?l - location)\n            (and \n                (objectType ?o BreadType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (sliceable ?o)\n                (isSliced ?o)\n                (atLocation ?l SinkType)\n                (atLocation ?o ?l)\n            )\n    ))))', ';; Simplified Goal: \npick_heat_then_place_in_recep-BreadSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BreadType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BreadType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o)
		(sliceable ?o)
		(isSliced ?o))))
)",True
train/pick_and_place_simple-BreadSliced-None-SideTable-3/trial_T20190907_000233_574076,put a slice of bread on a stand.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","[';; Simplified Goal: \npick_and_place_simple-BreadSliced-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BreadType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-BreadSliced-None-Table\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BreadType) \n                (receptacleType ?r TableType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-BreadSliced-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BreadType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_and_place_simple-BreadSliced-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BreadType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BreadType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",True
train/pick_and_place_simple-BreadSliced-None-SideTable-3/trial_T20190907_000233_574076,put a slice of bread on a stand.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","[';; Simplified Goal: \npick_and_place_simple-BreadSliced-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BreadType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-BreadSliced-None-Table\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BreadType) \n                (receptacleType ?r TableType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-BreadSliced-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BreadType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_and_place_simple-BreadSliced-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BreadType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BreadType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",True
train/look_at_obj_in_light-Watch-None-FloorLamp-202/trial_T20190906_185256_507851,turning a lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","[';; Simplified Goal: \ntoggle_lamp-DeskLamp-None-Desk\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?o - object)\n        (exists (?l - location)\n            (and \n                (objectType ?o DeskLampType)\n                (toggleable ?o)\n                (objectAtLocation ?o ?l)\n                (atLocation ?a ?l)\n            )\n    )))', ';; Simplified Goal: \ntoggle_obj-Lamp-None-FloorLamp\n\n\n;; PDDL Goal: \n(:goal \n    (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o LampType) \n                (receptacleType ?r FloorLampType)\n                (inReceptacle ?o ?r)\n                (toggleable ?o)\n                (isToggled ?o) \n            )\n    )))', ';; Simplified Goal: \ntoggle_on-DeskLamp\n\n\n;; PDDL Goal: \n(:goal \n        (exists (?o - object)\n            (and \n                (objectType ?o DeskLampType)\n                (toggleable ?o) \n                (isToggled ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \ntoggle_obj_on-DeskLamp']","(:goal
	(exists (?o - object)
(and 
		(objectType ?o DeskLampType)
		(toggleable ?o)
		(isToggled ?o)))
)",False
train/look_at_obj_in_light-Watch-None-FloorLamp-202/trial_T20190906_185256_507851,turning a lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","[';; Simplified Goal: \ntoggle_lamp-DeskLamp-None-Desk\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?o - object)\n        (exists (?l - location)\n            (and \n                (objectType ?o DeskLampType)\n                (toggleable ?o)\n                (objectAtLocation ?o ?l)\n                (atLocation ?a ?l)\n            )\n    )))', ';; Simplified Goal: \ntoggle_obj-Lamp-None-FloorLamp\n\n\n;; PDDL Goal: \n(:goal \n    (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o LampType) \n                (receptacleType ?r FloorLampType)\n                (inReceptacle ?o ?r)\n                (toggleable ?o)\n                (isToggled ?o) \n            )\n    )))', ';; Simplified Goal: \ntoggle_on-DeskLamp\n\n\n;; PDDL Goal: \n(:goal \n        (exists (?o - object)\n            (and \n                (objectType ?o DeskLampType)\n                (toggleable ?o) \n                (isToggled ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \ntoggle_obj_on-DeskLamp']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(inReceptacle ?o ?r)
		(toggleable ?o)
		(isToggled ?o))))
)",False
train/look_at_obj_in_light-Watch-None-FloorLamp-202/trial_T20190906_185256_507851,turning a lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","[';; Simplified Goal: \ntoggle_lamp-DeskLamp-None-Desk\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?o - object)\n        (exists (?l - location)\n            (and \n                (objectType ?o DeskLampType)\n                (toggleable ?o)\n                (objectAtLocation ?o ?l)\n                (atLocation ?a ?l)\n            )\n    )))', ';; Simplified Goal: \ntoggle_obj-Lamp-None-FloorLamp\n\n\n;; PDDL Goal: \n(:goal \n    (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o LampType) \n                (receptacleType ?r FloorLampType)\n                (inReceptacle ?o ?r)\n                (toggleable ?o)\n                (isToggled ?o) \n            )\n    )))', ';; Simplified Goal: \ntoggle_on-DeskLamp\n\n\n;; PDDL Goal: \n(:goal \n        (exists (?o - object)\n            (and \n                (objectType ?o DeskLampType)\n                (toggleable ?o) \n                (isToggled ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \ntoggle_obj_on-DeskLamp']","(:goal
	(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?o DeskLampType)
		(toggleable ?o)
		(objectAtLocation ?o ?l)
		(atLocation ?a ?l)))))
)",False
train/pick_heat_then_place_in_recep-AppleSliced-None-DiningTable-21/trial_T20190919_014912_467631,place a warm apple near the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_on(Apple-None-Microwave)-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?l - location)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?r - receptacle)\n            (and \n                (objectType ?o AppleType) \n                (objectAtLocation ?ot ?l)\n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?ot ?r)\n                (heatable ?ot)\n                (isHot ?ot) \n                (atLocation ?o ?l)\n            )\n    )))))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Apple-None-Microwave\n\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?m - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r MicrowaveType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (objectAtLocation ?m ?l)\n                (objectType ?m MicrowaveType)\n                (objectAtLocation ?o ?l)\n            )\n    ))))', ';; Simplified Goal: \npick_and_place_simple-Apple-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Apple-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o AppleType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False
train/pick_heat_then_place_in_recep-AppleSliced-None-DiningTable-21/trial_T20190919_014912_467631,place a warm apple near the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_on(Apple-None-Microwave)-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?l - location)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?r - receptacle)\n            (and \n                (objectType ?o AppleType) \n                (objectAtLocation ?ot ?l)\n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?ot ?r)\n                (heatable ?ot)\n                (isHot ?ot) \n                (atLocation ?o ?l)\n            )\n    )))))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Apple-None-Microwave\n\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?m - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r MicrowaveType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (objectAtLocation ?m ?l)\n                (objectType ?m MicrowaveType)\n                (objectAtLocation ?o ?l)\n            )\n    ))))', ';; Simplified Goal: \npick_and_place_simple-Apple-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Apple-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(and 
		(objectType ?o AppleType)
		(objectAtLocation ?ot ?l)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?ot ?r)
		(heatable ?ot)
		(isHot ?ot))))))
)",False
train/pick_heat_then_place_in_recep-AppleSliced-None-DiningTable-21/trial_T20190919_014912_467631,place a warm apple near the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_on(Apple-None-Microwave)-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?l - location)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?r - receptacle)\n            (and \n                (objectType ?o AppleType) \n                (objectAtLocation ?ot ?l)\n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?ot ?r)\n                (heatable ?ot)\n                (isHot ?ot) \n                (atLocation ?o ?l)\n            )\n    )))))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Apple-None-Microwave\n\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?m - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r MicrowaveType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (objectAtLocation ?m ?l)\n                (objectType ?m MicrowaveType)\n                (objectAtLocation ?o ?l)\n            )\n    ))))', ';; Simplified Goal: \npick_and_place_simple-Apple-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Apple-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o AppleType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False
train/pick_heat_then_place_in_recep-AppleSliced-None-DiningTable-21/trial_T20190919_014912_467631,place a warm apple near the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_on(Apple-None-Microwave)-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?l - location)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?r - receptacle)\n            (and \n                (objectType ?o AppleType) \n                (objectAtLocation ?ot ?l)\n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?ot ?r)\n                (heatable ?ot)\n                (isHot ?ot) \n                (atLocation ?o ?l)\n            )\n    )))))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Apple-None-Microwave\n\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?m - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r MicrowaveType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (objectAtLocation ?m ?l)\n                (objectType ?m MicrowaveType)\n                (objectAtLocation ?o ?l)\n            )\n    ))))', ';; Simplified Goal: \npick_and_place_simple-Apple-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Apple-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(exists (?m - object)
(exists (?l - location)
(and 
		(objectType ?o AppleType)
		(receptacleType ?r MicrowaveType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o)
		(objectAtLocation ?m ?l)
		(objectAtLocation ?o ?l))))))
)",False
train/pick_heat_then_place_in_recep-Egg-None-SideTable-21/trial_T20190907_045036_700265,put a heated egg on the small black table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-Egg-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o EggType) \n                (receptacleType ?r CoffeeTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Egg-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o EggType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Egg-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o EggType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Egg-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o EggType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",True
train/pick_heat_then_place_in_recep-Egg-None-SideTable-21/trial_T20190907_045036_700265,put a heated egg on the small black table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-Egg-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o EggType) \n                (receptacleType ?r CoffeeTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Egg-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o EggType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Egg-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o EggType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Egg-None-SideTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o EggType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r CoffeeTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",True
train/look_at_obj_in_light-CreditCard-None-FloorLamp-207/trial_T20190907_031931_921823,grab your credit card while turning on a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CreditCardType)
                (holds ?a ?o)
            )
    ))))))","['pick_and_place_simple-CreditCard-None-DeskLamp', ';; Simplified Goal: \ngrab_object_in_light-CreditCard-None-DeskLamp\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o CreditCardType)\n                (holds ?a ?o)\n            )\n    ))))))\n\n<END>', 'pick_credit_card_then_toggle_light-CreditCard-None-DeskLamp', 'Simplified Goal: \npick_and_toggle-Laptop-None-Laptop']","(:goal
	(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?ot DeskLampType)
		(toggleable ?ot)
		(isToggled ?ot)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(objectType ?o CreditCardType)
		(holds ?a ?o))))))
)",False
