operator_name,gt_operator,codex_raw_operator,codex_preprocessed_operator,
MicrowaveObject,,"
(:action MicrowaveObject2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject MugType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isHot ?o)
        )
    )
","(:action MicrowaveObject_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject MugType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
MicrowaveObject,,"
(:action MicrowaveObject3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isHot ?o)
        )
    )
","(:action MicrowaveObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
HeatObject,"(:action HeatObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )","
;; Operator, HeatObject with a HotPlateTool
;; HeatObject takes an object to be heated and a specific tool of type HotPlateType.
;; HotPlateType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be heated, ?toolreceptacle - receptacle to heat the object with.
;; Preconditions: The toolreceptacle is a HotPlateType, the agent is at a location and the receptacle is at the same location, and the agent is holding the object to be heated.
;; Postconditions: the ?o object is now hot.
(:action HeatObjectWithHotPlate
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle HotPlateType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isHot ?o)
        )
    )
","(:action HeatObject_0
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
HeatObject,"(:action HeatObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )","
;; Operator, HeatObject with a StoveTool
;; HeatObject takes an object to be heated and a specific tool of type StoveType.
;; StoveType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be heated, ?toolreceptacle - receptacle to heat the object with.
;; Preconditions: The toolreceptacle is a StoveType, the agent is at a location and the receptacle is at the same location, and the agent is holding the object to be heated.
;; Postconditions: the ?o object is now hot.
(:action HeatObjectWithStove
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle StoveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isHot ?o)
        )
    )
","(:action HeatObject_1
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
HeatObject,"(:action HeatObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )","
;; Operator, HeatObject with NoTool
;; HeatObject takes an object to be heated and does not require any tool.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be heated.
;; Preconditions: The agent is at a location and the object is at the same location,
;; Postconditions: the ?o object is now hot.
(:action HeatObjectWithNoTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
           (isHot ?o)
        )
    )
","(:action HeatObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(isHot ?o)
		)
)",
SliceObject,"(:action SliceObject
        :parameters (?a - agent ?l - location ?co - object ?ko - object)
        :precondition (and
            
            
            
            
            
            (objectType ?ko KnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?co ?l)
            (sliceable ?co)
            (holds ?a ?ko)
            (forall (?re - receptacle)
                when (receptacleType ?re MicrowaveType)
                    (not (inReceptacle ?co ?re))
            )
        )
        :effect (and
            (isSliced ?co)
        )
    )","
(:action SliceObject1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject KnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (sliceable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isSliced ?o)
        )
    )
","(:action SliceObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject KnifeType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isSliced ?o)
		)
)",
SliceObject,"(:action SliceObject
        :parameters (?a - agent ?l - location ?co - object ?ko - object)
        :precondition (and
            
            
            
            
            
            (objectType ?ko KnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?co ?l)
            (sliceable ?co)
            (holds ?a ?ko)
            (forall (?re - receptacle)
                when (receptacleType ?re MicrowaveType)
                    (not (inReceptacle ?co ?re))
            )
        )
        :effect (and
            (isSliced ?co)
        )
    )","
(:action SliceObject2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ButterKnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (sliceable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isSliced ?o)
        )
    )
","(:action SliceObject_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject ButterKnifeType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isSliced ?o)
		)
)",
SliceObject,"(:action SliceObject
        :parameters (?a - agent ?l - location ?co - object ?ko - object)
        :precondition (and
            
            
            
            
            
            (objectType ?ko KnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?co ?l)
            (sliceable ?co)
            (holds ?a ?ko)
            (forall (?re - receptacle)
                when (receptacleType ?re MicrowaveType)
                    (not (inReceptacle ?co ?re))
            )
        )
        :effect (and
            (isSliced ?co)
        )
    )","
(:action SliceObject3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (sliceable ?o)
        )
        :effect (and
            (isSliced ?o)
        )
)
","(:action SliceObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		)
        :effect (and 
		(isSliced ?o)
		)
)",
WashObject,,"
;; Operator, WashObject (Option 1)
;; WashObject takes an object to wash and a specific tool of type ScrubBrushType.
;; ScrubBrushType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object to wash; ?o - object to be washed, ?toolobject - object to wash with.
;; Preconditions: The toolobject is a ScrubBrushType, the agent is at a location and the object to be washed is at the same location, the object is washable, and the agent is holding the tool.
;; Postconditions: the ?o object is clean.
(:action WashObjectOption1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ScrubBrushType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (washable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action WashObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject ScrubBrushType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isClean ?o)
		)
)",
WashObject,,"
;; Operator, WashObject (Option 2)
;; WashObject takes an object to wash and a specific tool receptacle of type SinkBasinType.
;; SinkBasinType is an rtype. Therefore, the tool receptacle is a receptacle.
;; Parameters: ?a - agent, ?l - location of the tool receptacle; ?o - object to be washed, ?toolreceptacle - tool receptacle to wash the object in.
;; Preconditions: The toolreceptacle is a SinkBasinType, the agent is at a location and the tool receptacle is at the same location, and the agent is holding the object to be washed.
;; Postconditions: the ?o object is now clean.
(:action WashObjectOption2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action WashObject_1
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle SinkBasinType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",
WashObject,,"
;; Operator, WashObject (Option 3)
;; WashObject takes an object to wash, but does not require any specific tool.
;; Parameters: ?a - agent, ?l - location of the object to wash; ?o - object to be washed.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is washable.
;; Postconditions: the ?o object is now clean.
(:action WashObjectOption3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (washable ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action WashObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(isClean ?o)
		)
)",
PlaceObject,,"
;; Operator, PlaceCandle.
;; PlaceCandle takes a candle object and a specific receptacle of type CandleHolderType to place the candle.
;; Parameters: ?a - agent, ?l - location of the candle and the receptacle; ?candle - candle object to be placed, ?holder - specific receptacle of type CandleHolderType to place the candle.
;; Preconditions: The agent is at a location and the candle and receptacle are at the same location, the agent is holding the candle, the receptacle is of type CandleHolderType, and the receptacle is empty.
;; Postconditions: The candle object is now in the receptacle and the receptacle is no longer empty.
(:action PlaceCandle
    :parameters (?a - agent ?l - location ?candle - object ?holder - receptacle)
    :precondition (and
        (atLocation ?a ?l)
        (objectAtLocation ?candle ?l)
        (receptacleAtLocation ?holder ?l)
        (objectType ?candle CandleType)
        (receptacleType ?holder CandleHolderType)
        (holds ?a ?candle)
        (empty ?holder)
    )
    :effect (and
        (inReceptacle ?candle ?holder)
        (not (empty ?holder))
    )
)
","(:action PlaceObject_0
        :parameters (?a - agent ?l - location ?candle - object ?holder - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?candle ?l)
		(receptacleAtLocation ?holder ?l)
		(objectType ?candle CandleType)
		(holds ?a ?candle)
		)
        :effect (and 
		(inReceptacle ?candle ?holder)
		)
)",
PlaceObject,,"
(:action PlaceBook
    :parameters (?a - agent ?l - location ?book - object ?shelf - receptacle)
    :precondition (and
        (atLocation ?a ?l)
        (objectAtLocation ?book ?l)
        (receptacleAtLocation ?shelf ?l)
        (objectType ?book BookType)
        (receptacleType ?shelf BookshelfType)
        (holds ?a ?book)
        (empty ?shelf)
    )
    :effect (and
        (inReceptacle ?book ?shelf)
        (not (empty ?shelf))
    )
)
","(:action PlaceObject_1
        :parameters (?a - agent ?l - location ?book - object ?shelf - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?book ?l)
		(receptacleAtLocation ?shelf ?l)
		(objectType ?book BookType)
		(holds ?a ?book)
		)
        :effect (and 
		(inReceptacle ?book ?shelf)
		)
)",
WarmObject,,"
;; Operator, WarmObject.
;; WarmObject takes any object to warm.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be warmed.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is warmable.
;; Postconditions: the ?o object is now warm.
;; This operator does not require any tool objects or tool receptacles.
(:action WarmObjectOption1
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (warmable ?o)
        )
        :effect (and
            (isWarm ?o)
        )
)
",FAILED,
WarmObject,,"
;; Operator, WarmObject.
;; WarmObject takes any object to warm.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be warmed.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is warmable.
;; Postconditions: the ?o object is now warm, and the agent is holding the object.
;; This operator requires the agent to hold the object while warming it.
(:action WarmObjectOption2
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (warmable ?o)
            (not (holds ?a ?o)) ; Agent does not currently hold the object
        )
        :effect (and
            (isWarm ?o)
            (holds ?a ?o)
        )
)
","(:action WarmObject_1
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(not (holds ?a ?o))
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
WarmObject,,"
;; Operator, WarmObject.
;; WarmObject takes any object to warm.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be warmed; ?toolobject - reusable object to warm with.
;; Preconditions: The agent is at a location and the object is at the same location, the object is warmable, the toolobject is a ReusableType, the agent is holding the toolobject, and the object is not already warm.
;; Postconditions: the ?o object is now warm.
;; This operator requires the use of a reusable object to warm the other object.
(:action WarmObjectOption3
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (warmable ?o)
            (objectType ?toolobject ReusableType)
            (holds ?a ?toolobject)
            (not (isWarm ?o))
        )
        :effect (and
            (isWarm ?o)
        )
)
",FAILED,
GoToObject,,"
;; Operator, GoToBook
;; GoToBook takes an agent and a book to go to.
;; This action is applicable to any book object.
;; Parameters: ?a - agent, ?lStart - start location; ?lBook - location of the book.
;; Preconditions: The agent is at the start location and the book is at the location specified.
;; Postconditions: The agent is at the location of the book.
(:action GoToBook
    :parameters (?a - agent ?lStart - location ?lBook - location)
    :precondition (and
        (atLocation ?a ?lStart)
        (objectType ?o BookType)
        (objectAtLocation ?o ?lBook)
    )
    :effect (and
        (atLocation ?a ?lBook)
    )
)
","(:action GoToObject_0
        :parameters (?a - agent ?lStart - location ?o - object ?lBook - location)

        :precondition (and 
		(atLocation ?a ?lStart)
		(objectType ?o BookType)
		(objectAtLocation ?o ?lBook)
		)
        :effect (and 
		(atLocation ?a ?lBook)
		)
)",
GoToObject,,"
;; Operator, GoToCabinet
;; GoToCabinet takes an agent and a cabinet to go to.
;; This action is applicable to any cabinet receptacle.
;; Parameters: ?a - agent, ?lStart - start location; ?lCabinet - location of the cabinet; ?r - cabinet receptacle.
;; Preconditions: The agent is at the start location and the cabinet is at the location specified.
;; Postconditions: The agent is at the location of the cabinet and the cabinet is opened.
(:action GoToCabinet
    :parameters (?a - agent ?lStart - location ?lCabinet - location ?r - receptacle)
    :precondition (and
        (atLocation ?a ?lStart)
        (receptacleType ?r CabinetType)
        (receptacleAtLocation ?r ?lCabinet)
        (opened ?r)
    )
    :effect (and
        (atLocation ?a ?lCabinet)
    )
)
","(:action GoToObject_1
        :parameters (?a - agent ?lStart - location ?r - receptacle ?lCabinet - location)

        :precondition (and 
		(atLocation ?a ?lStart)
		(receptacleType ?r CabinetType)
		(receptacleAtLocation ?r ?lCabinet)
		(opened ?r)
		)
        :effect (and 
		(atLocation ?a ?lCabinet)
		)
)",
GoToObject,,"
;; Operator, GoToBed
;; GoToBed takes an agent and a bed to go to.
;; This action is applicable to any bed receptacle.
;; Parameters: ?a - agent, ?lStart - start location; ?lBed - location of the bed; ?r - bed receptacle.
;; Preconditions: The agent is at the start location and the bed is at the location specified.
;; Postconditions: The agent is at the location of the bed and the bed is opened.
(:action GoToBed
    :parameters (?a - agent ?lStart - location ?lBed - location ?r - receptacle)
    :precondition (and
        (atLocation ?a ?lStart)
        (receptacleType ?r BedType)
        (receptacleAtLocation ?r ?lBed)
        (opened ?r)
    )
    :effect (and
        (atLocation ?a ?lBed)
    )
)
","(:action GoToObject_2
        :parameters (?a - agent ?lStart - location ?r - receptacle ?lBed - location)

        :precondition (and 
		(atLocation ?a ?lStart)
		(receptacleType ?r BedType)
		(receptacleAtLocation ?r ?lBed)
		(opened ?r)
		)
        :effect (and 
		(atLocation ?a ?lBed)
		)
)",
ChillObject,,"
(:action ChillObjectOption1
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle FreezerType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isCool ?o)
        )
    )
","(:action ChillObject_0
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",
ChillObject,,"
(:action ChillObjectOption2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject IceCubeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isCool ?o)
        )
    )
","(:action ChillObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isCool ?o)
		)
)",
ChillObject,,"
(:action ChillObjectOption3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
            (isCool ?o)
        )
    )
","(:action ChillObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(isCool ?o)
		)
)",
GetObject,,"
;; Operator, GetObject with Tool Object
;; GetObject takes an object to get and a specific tool of type TowelType.
;; TowelType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be obtained, ?toolobject - object to use for obtaining.
;; Preconditions: The toolobject is a TowelType, the agent is at a location and the object to be obtained is at the same location, and the agent is not holding the object.
;; Postconditions: the ?o object is now held by the agent.
(:action GetObjectWithToolObject
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject TowelType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (not (holds ?a ?o))
        )
        :effect (and
            (holds ?a ?o)
        )
)
","(:action GetObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject TowelType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(not (holds ?a ?o))
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
GetObject,,"
;; Operator, GetObject with Tool Receptacle
;; GetObject takes an object to get and a specific tool of type DrawerType.
;; DrawerType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be obtained, ?toolreceptacle - receptacle to use for obtaining.
;; Preconditions: The toolreceptacle is a DrawerType, the agent is at a location and the object to be obtained is at the same location, and the agent is not holding the object.
;; Postconditions: the ?o object is now held by the agent.
(:action GetObjectWithToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle DrawerType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (not (holds ?a ?o))
        )
        :effect (and
            (holds ?a ?o)
        )
)
","(:action GetObject_1
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle DrawerType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(not (holds ?a ?o))
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
GetObject,,"
;; Operator, GetObject without Tool
;; GetObject takes an object to get without any tool.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be obtained.
;; Preconditions: The agent is at a location and the object to be obtained is at the same location, and the agent is not holding the object.
;; Postconditions: the ?o object is now held by the agent.
(:action GetObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (not (holds ?a ?o))
        )
        :effect (and
            (holds ?a ?o)
        )
)
","(:action GetObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(not (holds ?a ?o))
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
CleanObject,"(:action CleanObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )","
(:action CleanObjectWithRag
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject RagType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cleanable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action CleanObject_0
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isClean ?o)
		)
)",
CleanObject,"(:action CleanObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )","
(:action CleanObjectWithSoapAndWater
        :parameters (?a - agent ?l - location ?o - object ?soapbottle - object ?sinkbasin - receptacle)
        :precondition (and
            (objectType ?soapbottle SoapBottleType)
            (receptacleType ?sinkbasin SinkBasinType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cleanable ?o)
            (holds ?a ?soapbottle)
            (receptacleAtLocation ?sinkbasin ?l)
        )
        :effect (and
            (isClean ?o)
        )
    )
",FAILED,
CleanObject,"(:action CleanObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )","
(:action CleanObjectWithDishwasher
        :parameters (?a - agent ?l - location ?o - object ?dishwasher - receptacle)
        :precondition (and
            (receptacleType ?dishwasher DishwasherType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cleanable ?o)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action CleanObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		(holds ?a ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",
RinseObject,,"
;; Operator, RinseObject - No tool required.
;; RinseObject takes an object to rinse.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be rinsed.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is rinseable.
;; Postconditions: the ?o object is now rinsed.
(:action RinseObject_NoTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (rinseable ?o)
        )
        :effect (and
            (isRinsed ?o)
        )
)
",FAILED,
RinseObject,,"
;; Operator, RinseObject - With water from a SinkBasin.
;; RinseObject takes an object to rinse and a SinkBasin.
;; Parameters: ?a - agent, ?l - location of the SinkBasin; ?o - object to be rinsed, ?sinkbasin - SinkBasin to rinse the object with.
;; Preconditions: The sinkbasin is a SinkBasinType, the agent is at a location and the sinkbasin is at the same location, the object is rinseable, and the agent is holding the object to be rinsed.
;; Postconditions: the ?o object is now rinsed.
(:action RinseObject_WithSinkBasin
        :parameters (?a - agent ?l - location ?o - object ?sinkbasin - receptacle)
        :precondition (and
            (receptacleType ?sinkbasin SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?sinkbasin ?l)
            (rinseable ?o)
            (holds ?a ?o)
        )
        :effect (and
            (isRinsed ?o)
        )
)
",FAILED,
RinseObject,,"
;; Operator, RinseObject - With water from a WateringCan.
;; RinseObject takes an object to rinse and a WateringCan.
;; Parameters: ?a - agent, ?l - location of the WateringCan; ?o - object to be rinsed, ?wateringcan - WateringCan to rinse the object with.
;; Preconditions: The wateringcan is a WateringCanType, the agent is at a location and the wateringcan is at the same location, the object is rinseable, and the agent is holding the object to be rinsed.
;; Postconditions: the ?o object is now rinsed.
(:action RinseObject_WithWateringCan
        :parameters (?a - agent ?l - location ?o - object ?wateringcan - object)
        :precondition (and
            (objectType ?wateringcan WateringCanType)
            (atLocation ?a ?l)
            (objectAtLocation ?wateringcan ?l)
            (rinseable ?o)
            (holds ?a ?o)
        )
        :effect (and
            (isRinsed ?o)
        )
)
",FAILED,
ToastObject,,"
(:action ToastObject1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ToasterType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toastable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isToasted ?o)
        )
)
",FAILED,
ToastObject,,"
(:action ToastObject2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle StoveBurnerType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isToasted ?o)
        )
)
",FAILED,
ToastObject,,"
(:action ToastObject3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toastable ?o)
        )
        :effect (and
            (isToasted ?o)
        )
)
",FAILED,
InspectObject,,"
;; Operator, InspectObject.
;; InspectObject takes any object to inspect.
;; This action is applicable to any inspectable object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be inspected.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is inspectable.
;; Postconditions: The agent holds the inspected object and the object is marked as inspected.
(:action InspectObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (inspectable ?o)
        )
        :effect (and
            (holds ?a ?o)
            (isInspected ?o)
        )
)
","(:action InspectObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
