operator_name,gt_operator,codex_raw_operator,codex_preprocessed_operator,
TurnOnObject,,"
;; Operator, TurnOnObjectWithTool
;; TurnOnObjectWithTool takes an object to turn on and a specific tool of type SwitchType.
;; SwitchType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be turned on, ?toolobject - object to turn on the object with.
;; Preconditions: The toolobject is a SwitchType, the agent is at a location and both the object and the tool are at the same location, the object is toggleable, and the agent is holding the tool.
;; Postconditions: the ?o object is now turned on.
(:action TurnOnObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject SwitchType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isOn ?o)
        )
    )
","(:action TurnOnObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isOn ?o)
		)
)",
TurnOnObject,,"
;; Operator, TurnOnObjectWithReceptacle
;; TurnOnObjectWithReceptacle takes an object to turn on and a specific tool receptacle of type LightSwitchType.
;; LightSwitchType is an rtype. Therefore, the tool receptacle is a receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be turned on, ?toolreceptacle - receptacle to turn on the object with.
;; Preconditions: The toolreceptacle is a LightSwitchType, the agent is at a location and the tool receptacle is at the same location, the object is toggleable, and the agent is holding the object to be turned on.
;; Postconditions: the ?o object is now turned on.
(:action TurnOnObjectWithReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle LightSwitchType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (holds ?a ?o)
        )
        :effect (and
            (isOn ?o)
        )
    )
","(:action TurnOnObject_2
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(holds ?a ?o)
		)
        :effect (and 
		(isOn ?o)
		)
)",
InvestigateObject,,"
(:action InvestigateObject1
      :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
      :precondition (and
          (objectType ?toolobject MagnifyingGlassType)
          (atLocation ?a ?l)
          (objectAtLocation ?o ?l)
          (holds ?a ?toolobject)
      )
      :effect (and
          (gatheredInformation ?o)
      )
  )
",FAILED,
InvestigateObject,,"
(:action InvestigateObject2
      :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
      :precondition (and
          (objectType ?toolobject FlashlightType)
          (atLocation ?a ?l)
          (objectAtLocation ?o ?l)
          (holds ?a ?toolobject)
      )
      :effect (and
          (gatheredInformation ?o)
      )
  )
",FAILED,
InvestigateObject,,"
(:action InvestigateObject3
      :parameters (?a - agent ?l - location ?o - object)
      :precondition (and
          (atLocation ?a ?l)
          (objectAtLocation ?o ?l)
      )
      :effect (and
          (gatheredInformation ?o)
      )
  )
",FAILED,
TurnOnLight,,"
;; Operator, TurnOnLight.
;; TurnOnLight takes a light object to turn on.
;; Parameters: ?a - agent, ?l - location of the light object; ?o - light object to be turned on.
;; Preconditions: The agent is at a location and the light object is at the same location, and the light object is toggleable and is not already on.
;; Postconditions: The light object is now turned on.
(:action TurnOnLight
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (isOff ?o)
        )
        :effect (and
            (isOn ?o)
        )
)
","(:action TurnOnLight_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		)
        :effect (and 
		(isOn ?o)
		)
)",
TurnOnLight,,"
;; Operator, TurnOnLightWithSwitch.
;; TurnOnLightWithSwitch takes a light object and a switch object to turn on the light.
;; Parameters: ?a - agent, ?l - location of the light object; ?o - light object to be turned on; ?switch - switch object.
;; Preconditions: The agent is at a location and the light object and the switch object are at the same location, and the light object is toggleable and is not already on, and the agent is holding the switch object.
;; Postconditions: The light object is now turned on.
(:action TurnOnLightWithSwitch
        :parameters (?a - agent ?l - location ?o - object ?switch - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (objectAtLocation ?switch ?l)
            (toggleable ?o)
            (isOff ?o)
            (holds ?a ?switch)
        )
        :effect (and
            (isOn ?o)
        )
)
","(:action TurnOnLight_1
        :parameters (?a - agent ?l - location ?o - object ?switch - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(objectAtLocation ?switch ?l)
		(toggleable ?o)
		(holds ?a ?switch)
		)
        :effect (and 
		(isOn ?o)
		)
)",
TurnOnLight,,"
;; Operator, TurnOnLightWithButton.
;; TurnOnLightWithButton takes a light object and a button object to turn on the light.
;; Parameters: ?a - agent, ?l - location of the light object; ?o - light object to be turned on; ?button - button object.
;; Preconditions: The agent is at a location and the light object and the button object are at the same location, and the light object is toggleable and is not already on, and the agent is holding the button object.
;; Postconditions: The light object is now turned on.
(:action TurnOnLightWithButton
        :parameters (?a - agent ?l - location ?o - object ?button - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (objectAtLocation ?button ?l)
            (toggleable ?o)
            (isOff ?o)
            (holds ?a ?button)
        )
        :effect (and
            (isOn ?o)
        )
)
","(:action TurnOnLight_2
        :parameters (?a - agent ?l - location ?o - object ?button - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(objectAtLocation ?button ?l)
		(toggleable ?o)
		(holds ?a ?button)
		)
        :effect (and 
		(isOn ?o)
		)
)",
InspectObject,,"
(:action InspectObjectNoTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
            (inspected ?o)
        )
)
",FAILED,
InspectObject,,"
(:action InspectObjectWithToolObject
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject MagnifyingGlassType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and
            (inspected ?o)
        )
)
",FAILED,
InspectObject,,"
(:action InspectObjectWithToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle MicroscopeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
            (inspectable ?o)
        )
        :effect (and
            (inspected ?o)
        )
)
",FAILED,
TurnOffObject,,"
;; Operator, TurnOffObject using a ToggleSwitchType tool.
;; TurnOffObject with a ToggleSwitchType tool takes an object to turn off and a specific tool of type ToggleSwitchType.
;; ToggleSwitchType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of object to be turned off; ?o - object to be turned off, ?toolobject - object to toggle off.
;; Preconditions: The toolobject is a ToggleSwitchType, the agent is at a location and the object to be turned off is at the same location, the object is toggleable, and the agent is holding the tool.
;; Postconditions: the ?o is now turned off.
(:action TurnOffObjectWithToggleSwitch
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ToggleSwitchType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (not (isOn ?o))
        )
    )
","(:action TurnOffObject_0
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(not (isOn ?o))
		)
)",
TurnOffObject,,"
;; Operator, TurnOffObject using a LightSwitchType tool receptacle.
;; TurnOffObject with a LightSwitchType tool receptacle takes an object to turn off and a specific tool receptacle of type LightSwitchType.
;; LightSwitchType is an rtype. Therefore, the tool receptacle is a receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be turned off, ?toolreceptacle - tool receptacle to toggle off the object.
;; Preconditions: The toolreceptacle is a LightSwitchType, the agent is at a location and the toolreceptacle is at the same location, the object is toggleable, and the object is located inside the toolreceptacle.
;; Postconditions: the ?o is now turned off.
(:action TurnOffObjectWithLightSwitch
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle LightSwitchType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (toggleable ?o)
            (inReceptacle ?o ?toolreceptacle)
        )
        :effect (and
            (not (isOn ?o))
        )
    )
","(:action TurnOffObject_1
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(toggleable ?o)
		(inReceptacle ?o ?toolreceptacle)
		)
        :effect (and 
		(not (isOn ?o))
		)
)",
TurnOffObject,,"
;; Operator, TurnOffObject without using any tools.
;; TurnOffObject without using any tools takes an object to turn off.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be turned off.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is toggleable.
;; Postconditions: the ?o is now turned off.
(:action TurnOffObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
        )
        :effect (and
            (not (isOn ?o))
        )
    )
","(:action TurnOffObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		)
        :effect (and 
		(not (isOn ?o))
		)
)",
WarmObject,,"
(:action WarmObjectToolObject
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )
","(:action WarmObject_0
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle MicrowaveType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
WarmObject,,"
(:action WarmObjectToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle StoveBurnerType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )
","(:action WarmObject_1
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle StoveBurnerType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
WarmObject,,"
(:action WarmObjectNoTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )
","(:action WarmObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
ChillObject,,"
;; Operator, ChillObject with ColdWater.
;; ChillObject takes an object to chill and a specific tool of type SinkType with cold water.
;; SinkType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the sink; ?o - object to be chilled, ?toolobject - object to chill with.
;; Preconditions: The toolobject is a SinkType with cold water, the agent is at a location and the object to be chilled is at the same location, and the agent is holding the tool.
;; Postconditions: the ?o object is now cool.
(:action ChillObjectSinkColdWater
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject SinkType)
            (isColdWater ?toolobject)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (coolable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isCool ?o)
        )
    )
","(:action ChillObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject SinkType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(coolable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isCool ?o)
		)
)",
ChillObject,,"
;; Operator, ChillObject with Fridge.
;; ChillObject takes an object to chill and a specific tool of type FridgeType.
;; FridgeType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l - location of the fridge; ?o - object to be chilled, ?toolreceptacle - receptacle to chill the object in.
;; Preconditions: The toolreceptacle is a FridgeType, the agent is at a location and the receptacle is at the same location, and the agent is holding the object to be chilled.
;; Postconditions: the ?o object is now cool.
(:action ChillObjectFridge
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isCool ?o)
        )
    )
","(:action ChillObject_1
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle FridgeType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",
ChillObject,,"
;; Operator, ChillObject with Ice.
;; ChillObject takes an object to chill and a specific tool of type IceType.
;; IceType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the ice; ?o - object to be chilled, ?toolobject - object to chill with.
;; Preconditions: The toolobject is an IceType, the agent is at a location and the object to be chilled is at the same location, and the agent is holding the tool.
;; Postconditions: the ?o object is now cool.
(:action ChillObjectIce
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject IceType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (coolable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isCool ?o)
        )
    )
","(:action ChillObject_2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(coolable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isCool ?o)
		)
)",
CookObject,,"
(:action CookObjectWithToolObject
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject StoveBurnerType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cookable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isCooked ?o)
        )
)
",FAILED,
CookObject,,"
(:action CookObjectWithToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isCooked ?o)
        )
)
",FAILED,
CookObject,,"
(:action CookObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cookable ?o)
        )
        :effect (and
            (isCooked ?o)
        )
)
",FAILED,
TurnObjectOn,,"
;; Operator, TurnObjectOn - Option 1
;; TurnObjectOn takes any object to turn on.
;; This action is applicable to any toggleable object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be turned on.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is toggleable.
;; Postconditions: The ?o object is now turned on.
(:action TurnObjectOn
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (not (isOn ?o))
        )
        :effect (and
            (isOn ?o)
        )
)
","(:action TurnObjectOn_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(not (isOn ?o))
		)
        :effect (and 
		(isOn ?o)
		)
)",
TurnObjectOn,,"
;; Operator, TurnObjectOn - Option 2
;; TurnObjectOn takes an object to turn on and a specific tool of type SwitchType.
;; SwitchType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be turned on, ?toolobject - object to turn on the object with.
;; Preconditions: The toolobject is a SwitchType, the agent is at a location and the object is at the same location, the object is toggleable, the agent is holding the tool, and the object is not turned on.
;; Postconditions: The ?o object is now turned on.
(:action TurnObjectOn
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject SwitchType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (not (isOn ?o))
            (holds ?a ?toolobject)
        )
        :effect (and
            (isOn ?o)
        )
)
","(:action TurnObjectOn_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(not (isOn ?o))
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isOn ?o)
		)
)",
TurnObjectOn,,"
;; Operator, TurnObjectOn - Option 3
;; TurnObjectOn takes an object to turn on and a specific tool receptacle of type PowerOutletType.
;; PowerOutletType is an rtype. Therefore, the tool receptacle is a receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be turned on, ?toolreceptacle - receptacle to connect to the object.
;; Preconditions: The toolreceptacle is a PowerOutletType, the agent is at a location and the object is at the same location, and the object is toggleable and not turned on.
;; Postconditions: The ?o object is now turned on.
(:action TurnObjectOn
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle PowerOutletType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (not (isOn ?o))
            (receptacleAtLocation ?toolreceptacle ?l)
        )
        :effect (and
            (isOn ?o)
        )
)
","(:action TurnObjectOn_2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(not (isOn ?o))
		(receptacleAtLocation ?toolreceptacle ?l)
		)
        :effect (and 
		(isOn ?o)
		)
)",
DisposeObject,,"
(:action DisposeObject
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle GarbageCanType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (not (objectAtLocation ?o ?l))
            (not (holds ?a ?o))
        )
    )
","(:action DisposeObject_0
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle GarbageCanType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		(not (holds ?a ?o))
		)
)",
DisposeObject,,"
(:action DisposeObject
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject TrashBinType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
            (not (objectAtLocation ?o ?l))
            (not (holds ?a ?o))
        )
    )
","(:action DisposeObject_1
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		(not (holds ?a ?o))
		)
)",
DisposeObject,,"
(:action DisposeObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
            (not (objectAtLocation ?o ?l))
            (not (holds ?a ?o))
        )
    )
","(:action DisposeObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		(not (holds ?a ?o))
		)
)",
CleanObject,"(:action CleanObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )","
(:action CleanObjectUsingTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ScrubBrushType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cleanable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action CleanObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject ScrubBrushType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isClean ?o)
		)
)",
CleanObject,"(:action CleanObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )","
(:action CleanObjectUsingReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action CleanObject_1
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle SinkBasinType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",
CleanObject,"(:action CleanObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )","
(:action CleanObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cleanable ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action CleanObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",
ExamineObject,,"
;; Operator, ExamineObject.
;; ExamineObject takes an object to examine.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be examined.
;; Preconditions: The agent is at a location and the object is at the same location.
;; Postconditions: the ?o object is now examined.
(:action ExamineObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
            (isExamined ?o)
        )
    )
",FAILED,
ExamineObject,,"
;; Operator, ExamineObjectWithTool.
;; ExamineObjectWithTool takes an object to examine and a specific tool of type MagnifyingGlassType.
;; MagnifyingGlassType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be examined, ?toolobject - object to examine with.
;; Preconditions: The toolobject is a MagnifyingGlassType, the agent is at a location and the object to be examined is at the same location, and the agent is holding the tool.
;; Postconditions: the ?o object is now examined.
(:action ExamineObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject MagnifyingGlassType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isExamined ?o)
        )
    )
",FAILED,
ExamineObject,,"
;; Operator, ExamineObjectInLocation.
;; ExamineObjectInLocation takes an object to examine and a location where the object is located.
;; Parameters: ?a - agent, ?l - location to examine, ?o - object to be examined.
;; Preconditions: The agent is at ?l and the object is at the same location.
;; Postconditions: the ?o object is now examined.
(:action ExamineObjectInLocation
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
            (isExamined ?o)
        )
    )
",FAILED,
ThrowAwayObject,,"
(:action ThrowAwayObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle GarbageCanType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
           (not (objectAtLocation ?o ?l))
        )
    )
","(:action ThrowAwayObject_0
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle GarbageCanType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		)
)",
ThrowAwayObject,,"
(:action ThrowAwayObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
           (not (objectAtLocation ?o ?l))
        )
    )
","(:action ThrowAwayObject_1
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		)
)",
ThrowAwayObject,,"
(:action ThrowAwayObjectWithOpenableReceptacle
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (openable ?r)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (empty ?r)
            (holds ?a ?o)
        )
        :effect (and
           (not (objectAtLocation ?o ?l))
           (closed ?r)
        )
    )
","(:action ThrowAwayObject_2
        :parameters (?r - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(openable ?r)
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		)
)",
MicrowaveObject,,"
(:action MicrowaveObject1
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isHot ?o)
        )
    )
","(:action MicrowaveObject_0
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle MicrowaveType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
