problem,nl_goal,gt_pddl_goal,codex_raw_goals,codex_preprocessed_goal,correct_pddl_goal
train/look_at_obj_in_light-Pen-None-DeskLamp-327/trial_T20190909_085506_003852,get the pen and turn on the light.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","[';; Simplified Goal: \nlook_at_obj_in_light-Pen-None-FloorLamp\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot FloorLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o PenType)\n                (holds ?a ?o)\n            )\n    ))))))', ';; Simplified Goal: \nlook_at_obj_in_light - Pen - None - DeskLamp\n\n;; PDDL Goal: \n(:goal\n    (exists (?a - agent)\n    (exists (?r - receptacle)\n    (exists (?o - object)\n    (exists (?ot - object)\n    (exists (?l - location)\n        (and \n            (objectType ?ot DeskLampType)\n            (toggleable ?ot)\n            (isToggled ?ot) \n            (objectAtLocation ?ot ?l)\n            (atLocation ?a ?l)\n            (objectType ?o PenType)\n            (holds ?a ?o)\n        )\n))))))\n<END>', ';; Simplified Goal: \nlook_at_obj_in_light-Pen-None-LightSwitch\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot LightSwitchType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o PenType)\n                (holds ?a ?o)\n            )\n    ))))))\n\n<END>', ';; Simplified Goal: \nlook_at_obj_in_light-Pen-None-LightSwitch\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot LightSwitchType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o PenType)\n                (holds ?a ?o)\n            )\n    ))))))\n\n<END>']","(:goal
	(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?ot FloorLampType)
		(toggleable ?ot)
		(isToggled ?ot)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(objectType ?o PenType)
		(holds ?a ?o))))))
)",True
train/pick_and_place_simple-TomatoSliced-None-SinkBasin-5/trial_T20190907_233445_502551,get a knife to cut a tomato.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","[';; Simplified Goal:\npick_simple-Knife-None-None\n\n;; PDDL Goal:\n(:goal\n    (exists (?a - agent)\n    (exists (?o - object)\n    (exists (?ot - object)\n        (and \n            (objectType ?ot KnifeType)\n            (objectType ?o TomatoType)\n            (holds ?a ?o)\n        )\n    ))))', ';; Simplified Goal: \nlook_at_obj_in_light-Tomato-None-KitchenKnife\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot KitchenKnifeType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o TomatoType)\n            )\n    )))))', ';; Simplified Goal: \npick_and_place_simple-Knife-None-Tomato\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o KnifeType) \n                (objectType ?ot TomatoType)\n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (holds ?a ?o)\n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_simple-Knife-None-Tomato\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?o1 - object)\n        (exists (?o2 - object)\n            (and \n                (objectType ?o1 KnifeType) \n                (objectType ?o2 TomatoType)\n                (holdsAnyReceptacleObject ?o1)\n                (holdsAny ?o2)\n            )\n    )))']","(:goal
	(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?o KnifeType)
		(objectType ?ot TomatoType)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(holds ?a ?o))))))
)",False
train/pick_and_place_simple-TomatoSliced-None-SinkBasin-5/trial_T20190907_233445_502551,get a knife to cut a tomato.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","[';; Simplified Goal:\npick_simple-Knife-None-None\n\n;; PDDL Goal:\n(:goal\n    (exists (?a - agent)\n    (exists (?o - object)\n    (exists (?ot - object)\n        (and \n            (objectType ?ot KnifeType)\n            (objectType ?o TomatoType)\n            (holds ?a ?o)\n        )\n    ))))', ';; Simplified Goal: \nlook_at_obj_in_light-Tomato-None-KitchenKnife\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot KitchenKnifeType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o TomatoType)\n            )\n    )))))', ';; Simplified Goal: \npick_and_place_simple-Knife-None-Tomato\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o KnifeType) \n                (objectType ?ot TomatoType)\n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (holds ?a ?o)\n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_simple-Knife-None-Tomato\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?o1 - object)\n        (exists (?o2 - object)\n            (and \n                (objectType ?o1 KnifeType) \n                (objectType ?o2 TomatoType)\n                (holdsAnyReceptacleObject ?o1)\n                (holdsAny ?o2)\n            )\n    )))']","(:goal
	(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(toggleable ?ot)
		(isToggled ?ot)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(objectType ?o TomatoType))))))
)",False
train/pick_and_place_simple-TomatoSliced-None-SinkBasin-5/trial_T20190907_233445_502551,get a knife to cut a tomato.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","[';; Simplified Goal:\npick_simple-Knife-None-None\n\n;; PDDL Goal:\n(:goal\n    (exists (?a - agent)\n    (exists (?o - object)\n    (exists (?ot - object)\n        (and \n            (objectType ?ot KnifeType)\n            (objectType ?o TomatoType)\n            (holds ?a ?o)\n        )\n    ))))', ';; Simplified Goal: \nlook_at_obj_in_light-Tomato-None-KitchenKnife\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot KitchenKnifeType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o TomatoType)\n            )\n    )))))', ';; Simplified Goal: \npick_and_place_simple-Knife-None-Tomato\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o KnifeType) \n                (objectType ?ot TomatoType)\n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (holds ?a ?o)\n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_simple-Knife-None-Tomato\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?o1 - object)\n        (exists (?o2 - object)\n            (and \n                (objectType ?o1 KnifeType) \n                (objectType ?o2 TomatoType)\n                (holdsAnyReceptacleObject ?o1)\n                (holdsAny ?o2)\n            )\n    )))']","(:goal
	(exists (?o2 - object)
(exists (?o1 - object)
(and 
		(objectType ?o1 KnifeType)
		(objectType ?o2 TomatoType))))
)",False
train/pick_and_place_simple-TomatoSliced-None-SinkBasin-5/trial_T20190907_233445_502551,get a knife to cut a tomato.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","[';; Simplified Goal:\npick_simple-Knife-None-None\n\n;; PDDL Goal:\n(:goal\n    (exists (?a - agent)\n    (exists (?o - object)\n    (exists (?ot - object)\n        (and \n            (objectType ?ot KnifeType)\n            (objectType ?o TomatoType)\n            (holds ?a ?o)\n        )\n    ))))', ';; Simplified Goal: \nlook_at_obj_in_light-Tomato-None-KitchenKnife\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot KitchenKnifeType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o TomatoType)\n            )\n    )))))', ';; Simplified Goal: \npick_and_place_simple-Knife-None-Tomato\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o KnifeType) \n                (objectType ?ot TomatoType)\n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (holds ?a ?o)\n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_simple-Knife-None-Tomato\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?o1 - object)\n        (exists (?o2 - object)\n            (and \n                (objectType ?o1 KnifeType) \n                (objectType ?o2 TomatoType)\n                (holdsAnyReceptacleObject ?o1)\n                (holdsAny ?o2)\n            )\n    )))']","(:goal
	(exists (?ot - object)
(exists (?o - object)
(exists (?a - agent)
(and 
		(objectType ?ot KnifeType)
		(objectType ?o TomatoType)
		(holds ?a ?o)))))
)",False
train/pick_clean_then_place_in_recep-Bowl-None-Cabinet-13/trial_T20190909_023011_544416,put a bowl full of water into the cabinet under the toaster.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","[';; Simplified Goal: \npick_and_place_with_obj_in_recep-Bowl-Water-Drawer', ';; Simplified Goal: \npick_and_place_complex-BowlFilled-None-CabinetUnderToaster\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle)\n        (exists (?r2 - receptacle)\n        (exists (?o1 - object)\n        (exists (?o2 - object)\n        (exists (?l1 - location)\n        (exists (?l2 - location)\n            (and \n                (objectType ?o1 BowlType) \n                (objectType ?o2 WateringCanType)\n                (receptacleType ?r1 CabinetType)\n                (receptacleType ?r2 ToasterType)\n                (inReceptacle ?o1 ?r1)\n                (inReceptacle ?o2 ?r2)\n                (holds ?o2 ?o1)\n                (isOn ?o2)\n                (atLocation ?l1 ?r1)\n                (atLocation ?l2 ?r2)\n                (objectAtLocation ?o1 ?l1)\n                (objectAtLocation ?o2 ?l2)\n            )\n    )))))))', ';; Simplified Goal: \npick_and_place_in_recep_two-BowlWater-Fridge-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle) \n        (exists (?o1 - object)\n        (exists (?r2 - receptacle) \n        (exists (?o2 - object)\n            (and \n                (objectType ?o1 BowlType) \n                (receptacleType ?r1 FridgeType)\n                (inReceptacle ?o1 ?r1)\n                (objectType ?o2 BowlType) \n                (receptacleType ?r2 CabinetType)\n                (inReceptacle ?o2 ?r2)\n                (isReceptacleObject ?o1) \n                (isReceptacleObject ?o2)\n            )\n    )))))\n\n<END>', ';; Simplified Goal: \npick_fill_then_place_in_recep-Bowl-Water-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BowlType) \n                (receptacleType ?r CabinetType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (objectType ?ot WaterType)\n                (fills ?o ?ot)\n            )\n    )))\n']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BowlType)
		(receptacleType ?r CabinetType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False
train/pick_clean_then_place_in_recep-Bowl-None-Cabinet-13/trial_T20190909_023011_544416,put a bowl full of water into the cabinet under the toaster.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","[';; Simplified Goal: \npick_and_place_with_obj_in_recep-Bowl-Water-Drawer', ';; Simplified Goal: \npick_and_place_complex-BowlFilled-None-CabinetUnderToaster\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle)\n        (exists (?r2 - receptacle)\n        (exists (?o1 - object)\n        (exists (?o2 - object)\n        (exists (?l1 - location)\n        (exists (?l2 - location)\n            (and \n                (objectType ?o1 BowlType) \n                (objectType ?o2 WateringCanType)\n                (receptacleType ?r1 CabinetType)\n                (receptacleType ?r2 ToasterType)\n                (inReceptacle ?o1 ?r1)\n                (inReceptacle ?o2 ?r2)\n                (holds ?o2 ?o1)\n                (isOn ?o2)\n                (atLocation ?l1 ?r1)\n                (atLocation ?l2 ?r2)\n                (objectAtLocation ?o1 ?l1)\n                (objectAtLocation ?o2 ?l2)\n            )\n    )))))))', ';; Simplified Goal: \npick_and_place_in_recep_two-BowlWater-Fridge-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle) \n        (exists (?o1 - object)\n        (exists (?r2 - receptacle) \n        (exists (?o2 - object)\n            (and \n                (objectType ?o1 BowlType) \n                (receptacleType ?r1 FridgeType)\n                (inReceptacle ?o1 ?r1)\n                (objectType ?o2 BowlType) \n                (receptacleType ?r2 CabinetType)\n                (inReceptacle ?o2 ?r2)\n                (isReceptacleObject ?o1) \n                (isReceptacleObject ?o2)\n            )\n    )))))\n\n<END>', ';; Simplified Goal: \npick_fill_then_place_in_recep-Bowl-Water-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BowlType) \n                (receptacleType ?r CabinetType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (objectType ?ot WaterType)\n                (fills ?o ?ot)\n            )\n    )))\n']","(:goal
	(exists (?r2 - receptacle)
(exists (?r1 - receptacle)
(exists (?o2 - object)
(exists (?o1 - object)
(exists (?l2 - location)
(exists (?l1 - location)
(and 
		(objectType ?o1 BowlType)
		(objectType ?o2 WateringCanType)
		(receptacleType ?r1 CabinetType)
		(inReceptacle ?o1 ?r1)
		(inReceptacle ?o2 ?r2)
		(isOn ?o2)
		(objectAtLocation ?o1 ?l1)
		(objectAtLocation ?o2 ?l2))))))))
)",False
train/pick_clean_then_place_in_recep-Bowl-None-Cabinet-13/trial_T20190909_023011_544416,put a bowl full of water into the cabinet under the toaster.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","[';; Simplified Goal: \npick_and_place_with_obj_in_recep-Bowl-Water-Drawer', ';; Simplified Goal: \npick_and_place_complex-BowlFilled-None-CabinetUnderToaster\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle)\n        (exists (?r2 - receptacle)\n        (exists (?o1 - object)\n        (exists (?o2 - object)\n        (exists (?l1 - location)\n        (exists (?l2 - location)\n            (and \n                (objectType ?o1 BowlType) \n                (objectType ?o2 WateringCanType)\n                (receptacleType ?r1 CabinetType)\n                (receptacleType ?r2 ToasterType)\n                (inReceptacle ?o1 ?r1)\n                (inReceptacle ?o2 ?r2)\n                (holds ?o2 ?o1)\n                (isOn ?o2)\n                (atLocation ?l1 ?r1)\n                (atLocation ?l2 ?r2)\n                (objectAtLocation ?o1 ?l1)\n                (objectAtLocation ?o2 ?l2)\n            )\n    )))))))', ';; Simplified Goal: \npick_and_place_in_recep_two-BowlWater-Fridge-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle) \n        (exists (?o1 - object)\n        (exists (?r2 - receptacle) \n        (exists (?o2 - object)\n            (and \n                (objectType ?o1 BowlType) \n                (receptacleType ?r1 FridgeType)\n                (inReceptacle ?o1 ?r1)\n                (objectType ?o2 BowlType) \n                (receptacleType ?r2 CabinetType)\n                (inReceptacle ?o2 ?r2)\n                (isReceptacleObject ?o1) \n                (isReceptacleObject ?o2)\n            )\n    )))))\n\n<END>', ';; Simplified Goal: \npick_fill_then_place_in_recep-Bowl-Water-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BowlType) \n                (receptacleType ?r CabinetType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (objectType ?ot WaterType)\n                (fills ?o ?ot)\n            )\n    )))\n']","(:goal
	(exists (?r2 - receptacle)
(exists (?r1 - receptacle)
(exists (?o2 - object)
(exists (?o1 - object)
(and 
		(objectType ?o1 BowlType)
		(receptacleType ?r1 FridgeType)
		(inReceptacle ?o1 ?r1)
		(objectType ?o2 BowlType)
		(receptacleType ?r2 CabinetType)
		(inReceptacle ?o2 ?r2)
		(isReceptacleObject ?o1)
		(isReceptacleObject ?o2))))))
)",False
train/pick_and_place_simple-TomatoSliced-None-SinkBasin-5/trial_T20190907_233342_973242,cut a tomato in half.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","[';; Simplified Goal: \npick_slice_then_place_in_recep-TomatoSliced-None-CuttingBoard\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CuttingBoardType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_slice_then_place_in_recep-TomatoSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-TomatoSlice-None-CuttingBoard\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CuttingBoardType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-TomatoHalf-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False
train/pick_and_place_simple-TomatoSliced-None-SinkBasin-5/trial_T20190907_233342_973242,cut a tomato in half.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","[';; Simplified Goal: \npick_slice_then_place_in_recep-TomatoSliced-None-CuttingBoard\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CuttingBoardType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_slice_then_place_in_recep-TomatoSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-TomatoSlice-None-CuttingBoard\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CuttingBoardType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-TomatoHalf-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False
train/pick_and_place_simple-TomatoSliced-None-SinkBasin-5/trial_T20190907_233342_973242,cut a tomato in half.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","[';; Simplified Goal: \npick_slice_then_place_in_recep-TomatoSliced-None-CuttingBoard\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CuttingBoardType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_slice_then_place_in_recep-TomatoSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-TomatoSlice-None-CuttingBoard\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CuttingBoardType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-TomatoHalf-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r))))
)",False
train/pick_heat_then_place_in_recep-TomatoSliced-None-GarbageCan-16/trial_T20190918_204451_599244,"slice a tomato , cook a slice.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_slice_cook_tomato-None-None\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (sliceable ?o)\n                (isSliced ?o)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-Cooktop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CooktopType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o)\n                (heatable ?o)\n                (isHot ?o)  \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o)
		(sliceable ?o)
		(isSliced ?o))))
)",False
