problem_id,attempt_id,sample_percent,goal,success,plan,sampled_operators
train/pick_cool_then_place_in_recep-BreadSliced-None-CounterTop-13/trial_T20190907_202750_253897,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BreadType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o)
		(sliceable ?o)
		(isSliced ?o))))
)",True,"(gotolocation agent1 loc_bar__minus_11_bar_19_bar_0_bar_30 loc_bar__minus_10_bar_10_bar_1_bar_60)
(gotolocation agent1 loc_bar__minus_10_bar_10_bar_1_bar_60 loc_bar__minus_4_bar_18_bar_1_bar_45)
(carryobject_2 agent1 loc_bar__minus_4_bar_18_bar_1_bar_45 knife__minus_1_dot_339830636_comma__minus_1_dot_339830636_comma_18_dot_46_comma_18_dot_46_comma_3_dot_8192012_comma_3_dot_8192012)
(gotolocation agent1 loc_bar__minus_4_bar_18_bar_1_bar_45 loc_bar__minus_4_bar_24_bar_1_bar_60)
(chillobject_2 agent1 loc_bar__minus_4_bar_24_bar_1_bar_60 bread__minus_2_dot_260024_comma__minus_2_dot_260024_comma_23_dot_729336_comma_23_dot_729336_comma_4_dot_0186186_comma_4_dot_0186186 knife__minus_1_dot_339830636_comma__minus_1_dot_339830636_comma_18_dot_46_comma_18_dot_46_comma_3_dot_8192012_comma_3_dot_8192012)
(cutobject_0 knife__minus_1_dot_339830636_comma__minus_1_dot_339830636_comma_18_dot_46_comma_18_dot_46_comma_3_dot_8192012_comma_3_dot_8192012 agent1 loc_bar__minus_4_bar_24_bar_1_bar_60 bread__minus_2_dot_260024_comma__minus_2_dot_260024_comma_23_dot_729336_comma_23_dot_729336_comma_4_dot_0186186_comma_4_dot_0186186)","['CutObject_0', 'DropObject_0', 'PickupObject_0', 'PutObject_2', 'ThrowAwayObject_2', 'CoolObject_1', 'DisposeObject_2', 'WarmObject_0', 'TurnObjectOn_1', 'ThrowObject_0', 'WashObject_0', 'PutObject_1', 'CoolObject_0', 'OpenObject_2', 'CarryObject_2', 'PutdownObject_1', 'TurnOnObject_2', 'TurnObjectOn_2', 'TurnOnLamp_0', 'PickupObject_2', 'TurnOnObject_1', 'CleanObject_1', 'WarmObject_2', 'TurnOffObject_0', 'CarryObject_0', 'ChillObject_2', 'HeatObject_1', 'ChillObject_0', 'TurnOnLight_2', 'TurnOnLight_1', 'PutdownObject_0', 'CarryObject_1']"
train/pick_and_place_simple-CreditCard-None-Desk-310/trial_T20190908_033230_602789,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(exists (?l - location)
(and 
		(objectType ?o CreditCardType)
		(receptacleType ?r DeskType)
		(objectAtLocation ?o ?l)))))
)",False,,"['ChillObject_0', 'HeatObject_1', 'ThrowObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'SliceObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'MicrowaveObject_2', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'HeatObject_2', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/pick_and_place_simple-CreditCard-None-Desk-310/trial_T20190908_033230_602789,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o CreditCardType)
		(receptacleType ?r DeskType)
		(inReceptacle ?o ?r))))
)",True,"(gotolocation agent1 loc_bar_1_bar__minus_4_bar_1_bar_30 loc_bar_2_bar__minus_8_bar_3_bar_45)
(gotolocation agent1 loc_bar_2_bar__minus_8_bar_3_bar_45 loc_bar__minus_4_bar__minus_4_bar_2_bar_15)
(grabobject_0 agent1 loc_bar__minus_4_bar__minus_4_bar_2_bar_15 creditcard__minus_4_dot_00150728_comma__minus_4_dot_00150728_comma__minus_8_dot_299288_comma__minus_8_dot_299288_comma_5_dot_38954592_comma_5_dot_38954592)
(gotolocation agent1 loc_bar__minus_4_bar__minus_4_bar_2_bar_15 loc_bar_2_bar__minus_8_bar_3_bar_45)
(placeobject_0 agent1 loc_bar_2_bar__minus_8_bar_3_bar_45 desk__minus_3_dot_849575044_comma__minus_3_dot_849575044_comma__minus_8_dot_224_comma__minus_8_dot_224_comma__minus_0_dot_008_comma__minus_0_dot_008 creditcard__minus_4_dot_00150728_comma__minus_4_dot_00150728_comma__minus_8_dot_299288_comma__minus_8_dot_299288_comma_5_dot_38954592_comma_5_dot_38954592)","['ChillObject_0', 'HeatObject_1', 'ThrowObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'SliceObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'MicrowaveObject_2', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'HeatObject_2', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/pick_heat_then_place_in_recep-Egg-None-CounterTop-30/trial_T20190909_130401_115312,0,1.0,"(:goal
	(exists (?o - object)
(exists (?l - location)
(and 
		(objectType ?o EggType)
		(heatable ?o)
		(isHot ?o)
		(objectAtLocation ?o ?l))))
)",True,"(gotolocation agent1 loc_bar__minus_1_bar_3_bar_3_bar_30 loc_bar_10_bar_0_bar_1_bar_60)
(microwaveobject_2 agent1 loc_bar_10_bar_0_bar_1_bar_60 egg_12_dot_44583892_comma_12_dot_44583892_comma__minus_0_dot_403114976_comma__minus_0_dot_403114976_comma_3_dot_1995708_comma_3_dot_1995708)","['ChillObject_0', 'HeatObject_1', 'ThrowObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'SliceObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'MicrowaveObject_2', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'HeatObject_2', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/pick_heat_then_place_in_recep-Egg-None-CounterTop-30/trial_T20190909_130401_115312,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",True,"(gotolocation agent1 loc_bar__minus_1_bar_3_bar_3_bar_30 loc_bar_4_bar__minus_2_bar_0_bar_60)
(microwaveobject_2 agent1 loc_bar_4_bar__minus_2_bar_0_bar_60 egg_3_dot_87145734_comma_3_dot_87145734_comma_0_dot_1549215316_comma_0_dot_1549215316_comma_3_dot_842540264_comma_3_dot_842540264)","['ChillObject_0', 'HeatObject_1', 'ThrowObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'SliceObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'MicrowaveObject_2', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'HeatObject_2', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/pick_heat_then_place_in_recep-Egg-None-CounterTop-30/trial_T20190909_130401_115312,1,0.5,"(:goal
	(exists (?o - object)
(exists (?l - location)
(and 
		(objectType ?o EggType)
		(heatable ?o)
		(isHot ?o)
		(objectAtLocation ?o ?l))))
)",True,"(gotolocation agent1 loc_bar__minus_1_bar_3_bar_3_bar_30 loc_bar__minus_1_bar_3_bar_3_bar_60)
(grabobject_0 agent1 loc_bar__minus_1_bar_3_bar_3_bar_60 egg__minus_3_dot_159872_comma__minus_3_dot_159872_comma_3_dot_385628224_comma_3_dot_385628224_comma_3_dot_8113404_comma_3_dot_8113404)
(heatobject_2 agent1 loc_bar__minus_1_bar_3_bar_3_bar_60 egg__minus_3_dot_159872_comma__minus_3_dot_159872_comma_3_dot_385628224_comma_3_dot_385628224_comma_3_dot_8113404_comma_3_dot_8113404)","['WashObject_0', 'TurnObjectOn_1', 'TurnOffObject_0', 'DropObject_0', 'TurnOnLamp_0', 'OpenObject_0', 'CleanObject_0', 'TurnOnLight_2', 'HeatObject_0', 'TurnOffObject_1', 'CutObject_2', 'TurnOnObject_1', 'MicrowaveObject_0', 'WarmObject_1', 'TurnOnObject_0', 'DisposeObject_0', 'ThrowObject_0', 'CarryObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'ThrowObject_1', 'CutObject_0', 'TurnOffObject_2', 'CleanObject_1', 'PutdownObject_0', 'HeatObject_2', 'DisposeObject_2', 'GrabObject_0', 'PickupObject_1', 'ChillObject_0', 'CoolObject_0']"
train/pick_heat_then_place_in_recep-Egg-None-CounterTop-30/trial_T20190909_130401_115312,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",True,"(gotolocation agent1 loc_bar__minus_1_bar_3_bar_3_bar_30 loc_bar__minus_1_bar_3_bar_3_bar_60)
(grabobject_0 agent1 loc_bar__minus_1_bar_3_bar_3_bar_60 egg__minus_3_dot_159872_comma__minus_3_dot_159872_comma_3_dot_385628224_comma_3_dot_385628224_comma_3_dot_8113404_comma_3_dot_8113404)
(heatobject_2 agent1 loc_bar__minus_1_bar_3_bar_3_bar_60 egg__minus_3_dot_159872_comma__minus_3_dot_159872_comma_3_dot_385628224_comma_3_dot_385628224_comma_3_dot_8113404_comma_3_dot_8113404)","['WashObject_0', 'TurnObjectOn_1', 'TurnOffObject_0', 'DropObject_0', 'TurnOnLamp_0', 'OpenObject_0', 'CleanObject_0', 'TurnOnLight_2', 'HeatObject_0', 'TurnOffObject_1', 'CutObject_2', 'TurnOnObject_1', 'MicrowaveObject_0', 'WarmObject_1', 'TurnOnObject_0', 'DisposeObject_0', 'ThrowObject_0', 'CarryObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'ThrowObject_1', 'CutObject_0', 'TurnOffObject_2', 'CleanObject_1', 'PutdownObject_0', 'HeatObject_2', 'DisposeObject_2', 'GrabObject_0', 'PickupObject_1', 'ChillObject_0', 'CoolObject_0']"
train/pick_heat_then_place_in_recep-Egg-None-CounterTop-30/trial_T20190909_130401_115312,2,0.5,"(:goal
	(exists (?o - object)
(exists (?l - location)
(and 
		(objectType ?o EggType)
		(heatable ?o)
		(isHot ?o)
		(objectAtLocation ?o ?l))))
)",True,"(gotolocation agent1 loc_bar__minus_1_bar_3_bar_3_bar_30 loc_bar__minus_1_bar_3_bar_3_bar_60)
(grabobject_0 agent1 loc_bar__minus_1_bar_3_bar_3_bar_60 egg__minus_3_dot_159872_comma__minus_3_dot_159872_comma_3_dot_385628224_comma_3_dot_385628224_comma_3_dot_8113404_comma_3_dot_8113404)
(gotolocation agent1 loc_bar__minus_1_bar_3_bar_3_bar_60 loc_bar__minus_1_bar_5_bar_3_bar_45)
(heatobject_0 microwave__minus_4_dot_136_comma__minus_4_dot_136_comma_5_dot_716_comma_5_dot_716_comma_3_dot_5567708_comma_3_dot_5567708 agent1 loc_bar__minus_1_bar_5_bar_3_bar_45 egg__minus_3_dot_159872_comma__minus_3_dot_159872_comma_3_dot_385628224_comma_3_dot_385628224_comma_3_dot_8113404_comma_3_dot_8113404)","['PutObject_0', 'DropObject_2', 'TurnOnObject_0', 'DisposeObject_1', 'PlaceObject_0', 'HeatObject_1', 'DropObject_0', 'DisposeObject_2', 'ThrowAwayObject_2', 'WashObject_1', 'TurnObjectOn_1', 'DisposeObject_0', 'HeatObject_0', 'OpenObject_2', 'GrabObject_0', 'MicrowaveObject_1', 'TurnOnLight_2', 'OpenObject_1', 'TurnOffObject_2', 'TurnOnLight_0', 'PutdownObject_1', 'CoolObject_0', 'CleanObject_0', 'RinseObject_1', 'CutObject_2', 'PutObject_1', 'WarmObject_0', 'PutdownObject_0', 'ChillObject_0', 'ThrowObject_0', 'ThrowAwayObject_1']"
train/pick_heat_then_place_in_recep-Egg-None-CounterTop-30/trial_T20190909_130401_115312,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",True,"(gotolocation agent1 loc_bar__minus_1_bar_3_bar_3_bar_30 loc_bar__minus_1_bar_3_bar_3_bar_60)
(grabobject_0 agent1 loc_bar__minus_1_bar_3_bar_3_bar_60 egg__minus_3_dot_159872_comma__minus_3_dot_159872_comma_3_dot_385628224_comma_3_dot_385628224_comma_3_dot_8113404_comma_3_dot_8113404)
(gotolocation agent1 loc_bar__minus_1_bar_3_bar_3_bar_60 loc_bar__minus_1_bar_5_bar_3_bar_45)
(heatobject_0 microwave__minus_4_dot_136_comma__minus_4_dot_136_comma_5_dot_716_comma_5_dot_716_comma_3_dot_5567708_comma_3_dot_5567708 agent1 loc_bar__minus_1_bar_5_bar_3_bar_45 egg__minus_3_dot_159872_comma__minus_3_dot_159872_comma_3_dot_385628224_comma_3_dot_385628224_comma_3_dot_8113404_comma_3_dot_8113404)","['PutObject_0', 'DropObject_2', 'TurnOnObject_0', 'DisposeObject_1', 'PlaceObject_0', 'HeatObject_1', 'DropObject_0', 'DisposeObject_2', 'ThrowAwayObject_2', 'WashObject_1', 'TurnObjectOn_1', 'DisposeObject_0', 'HeatObject_0', 'OpenObject_2', 'GrabObject_0', 'MicrowaveObject_1', 'TurnOnLight_2', 'OpenObject_1', 'TurnOffObject_2', 'TurnOnLight_0', 'PutdownObject_1', 'CoolObject_0', 'CleanObject_0', 'RinseObject_1', 'CutObject_2', 'PutObject_1', 'WarmObject_0', 'PutdownObject_0', 'ChillObject_0', 'ThrowObject_0', 'ThrowAwayObject_1']"
train/pick_heat_then_place_in_recep-Egg-None-CounterTop-30/trial_T20190909_130401_115312,3,0.5,"(:goal
	(exists (?o - object)
(exists (?l - location)
(and 
		(objectType ?o EggType)
		(heatable ?o)
		(isHot ?o)
		(objectAtLocation ?o ?l))))
)",True,"(gotolocation agent1 loc_bar__minus_1_bar_3_bar_3_bar_30 loc_bar__minus_1_bar_3_bar_3_bar_60)
(carryobject_2 agent1 loc_bar__minus_1_bar_3_bar_3_bar_60 egg__minus_3_dot_159872_comma__minus_3_dot_159872_comma_3_dot_385628224_comma_3_dot_385628224_comma_3_dot_8113404_comma_3_dot_8113404)
(gotolocation agent1 loc_bar__minus_1_bar_3_bar_3_bar_60 loc_bar__minus_1_bar_5_bar_3_bar_45)
(warmobject_0 microwave__minus_4_dot_136_comma__minus_4_dot_136_comma_5_dot_716_comma_5_dot_716_comma_3_dot_5567708_comma_3_dot_5567708 agent1 loc_bar__minus_1_bar_5_bar_3_bar_45 egg__minus_3_dot_159872_comma__minus_3_dot_159872_comma_3_dot_385628224_comma_3_dot_385628224_comma_3_dot_8113404_comma_3_dot_8113404)","['CarryObject_2', 'PutdownObject_0', 'DisposeObject_2', 'TurnOnLight_0', 'CutObject_0', 'TurnOnLamp_0', 'RinseObject_1', 'OpenObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'ThrowAwayObject_1', 'PlaceObject_0', 'TurnObjectOn_1', 'PutdownObject_2', 'PutObject_0', 'ThrowObject_0', 'ThrowAwayObject_2', 'DropObject_2', 'OpenObject_0', 'TurnOffObject_0', 'CoolObject_1', 'PutdownObject_1', 'TurnOnLight_2', 'DisposeObject_0', 'ThrowObject_1', 'PickupObject_2', 'CarryObject_1', 'TurnOnObject_0', 'WashObject_1', 'TurnOffObject_1', 'TurnOnObject_1']"
train/pick_heat_then_place_in_recep-Egg-None-CounterTop-30/trial_T20190909_130401_115312,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",True,"(gotolocation agent1 loc_bar__minus_1_bar_3_bar_3_bar_30 loc_bar__minus_1_bar_3_bar_3_bar_60)
(carryobject_2 agent1 loc_bar__minus_1_bar_3_bar_3_bar_60 egg__minus_3_dot_159872_comma__minus_3_dot_159872_comma_3_dot_385628224_comma_3_dot_385628224_comma_3_dot_8113404_comma_3_dot_8113404)
(gotolocation agent1 loc_bar__minus_1_bar_3_bar_3_bar_60 loc_bar__minus_1_bar_5_bar_3_bar_45)
(warmobject_0 microwave__minus_4_dot_136_comma__minus_4_dot_136_comma_5_dot_716_comma_5_dot_716_comma_3_dot_5567708_comma_3_dot_5567708 agent1 loc_bar__minus_1_bar_5_bar_3_bar_45 egg__minus_3_dot_159872_comma__minus_3_dot_159872_comma_3_dot_385628224_comma_3_dot_385628224_comma_3_dot_8113404_comma_3_dot_8113404)","['CarryObject_2', 'PutdownObject_0', 'DisposeObject_2', 'TurnOnLight_0', 'CutObject_0', 'TurnOnLamp_0', 'RinseObject_1', 'OpenObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'ThrowAwayObject_1', 'PlaceObject_0', 'TurnObjectOn_1', 'PutdownObject_2', 'PutObject_0', 'ThrowObject_0', 'ThrowAwayObject_2', 'DropObject_2', 'OpenObject_0', 'TurnOffObject_0', 'CoolObject_1', 'PutdownObject_1', 'TurnOnLight_2', 'DisposeObject_0', 'ThrowObject_1', 'PickupObject_2', 'CarryObject_1', 'TurnOnObject_0', 'WashObject_1', 'TurnOffObject_1', 'TurnOnObject_1']"
train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o ToiletPaperRollType)
		(inReceptacle ?o ?r))))
)",False,,"['ChillObject_0', 'HeatObject_1', 'ThrowObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'SliceObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o ToiletPaperRollType)
		(receptacleType ?r ToiletPaperHangerType)
		(inReceptacle ?o ?r))))
)",False,,"['ChillObject_0', 'HeatObject_1', 'ThrowObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'SliceObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o ToiletPaperRollType)
		(inReceptacle ?o ?r))))
)",False,,"['TurnOnObject_1', 'HeatObject_0', 'PickupObject_2', 'PlaceObject_2', 'OpenObject_0', 'CarryObject_1', 'TurnOnObject_0', 'CleanObject_1', 'TurnOnLight_0', 'TurnOnLight_2', 'PickupObject_1', 'TurnOnLight_1', 'PutObject_1', 'ThrowAwayObject_0', 'DropObject_0', 'CarryObject_2', 'WashObject_1', 'RinseObject_2', 'CutObject_2', 'PickupObject_0', 'DisposeObject_1', 'MicrowaveObject_0', 'TurnOffObject_1', 'ThrowObject_0', 'DisposeObject_0', 'PlaceObject_0', 'CoolObject_0', 'OpenObject_2', 'PutObject_0', 'OpenObject_1', 'TurnObjectOn_0']"
train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o ToiletPaperRollType)
		(receptacleType ?r ToiletPaperHangerType)
		(inReceptacle ?o ?r))))
)",False,,"['TurnOnObject_1', 'HeatObject_0', 'PickupObject_2', 'PlaceObject_2', 'OpenObject_0', 'CarryObject_1', 'TurnOnObject_0', 'CleanObject_1', 'TurnOnLight_0', 'TurnOnLight_2', 'PickupObject_1', 'TurnOnLight_1', 'PutObject_1', 'ThrowAwayObject_0', 'DropObject_0', 'CarryObject_2', 'WashObject_1', 'RinseObject_2', 'CutObject_2', 'PickupObject_0', 'DisposeObject_1', 'MicrowaveObject_0', 'TurnOffObject_1', 'ThrowObject_0', 'DisposeObject_0', 'PlaceObject_0', 'CoolObject_0', 'OpenObject_2', 'PutObject_0', 'OpenObject_1', 'TurnObjectOn_0']"
train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o ToiletPaperRollType)
		(inReceptacle ?o ?r))))
)",False,,"['WarmObject_1', 'OpenObject_1', 'ThrowObject_2', 'TurnOnObject_2', 'PutObject_1', 'WashObject_0', 'DisposeObject_1', 'RinseObject_1', 'PutObject_2', 'PutdownObject_1', 'TurnOnLight_2', 'PutdownObject_0', 'MicrowaveObject_1', 'TurnOffObject_0', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'DropObject_0', 'CutObject_0', 'TurnObjectOn_2', 'RinseObject_2', 'MicrowaveObject_0', 'CoolObject_0', 'TurnOnObject_0', 'ThrowAwayObject_1', 'CleanObject_1', 'TurnOffObject_2', 'PlaceObject_0', 'TurnOffObject_1', 'ThrowAwayObject_0', 'PlaceObject_2']"
