problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train_62,Craft a bed.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Bed)) ))
 )","(move-to t1 t14)
(pick-up i1 o9 t14)
(move-to t14 t6)
(pick-up i2 o17 t6)
(move-to t6 t7)
(craft-bed i1 i2 i3 o5 o9 o17 o24 t7)","(move-to t1 t6)
(pick-up i1 o22 t6)
(move-to t6 t8)
(craft-bed i1 i3 o2 o22 o24 t8)
"
train_63,Craft a cooked potato.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o CookedPotato)) ))
 )","(move-to t1 t3)
(pick-up i1 o18 t3)
(move-to t3 t2)
(pick-up i2 o15 t2)
(move-to t2 t2)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t2)","(move-to t1 t6)
(pick-up i1 o17 t6)
(move-to t6 t8)
(craft-cooked-potato i1 i3 o5 o17 o24 t8)
"
train_64,Craft a bed.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Bed)) ))
 )","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t12)
(pick-up i2 o17 t12)
(move-to t12 t8)
(craft-bed i1 i2 i3 o5 o9 o17 o24 t8)","(move-to t1 t4)
(pick-up i1 o4 t4)
(move-to t4 t6)
(pick-up i2 o5 t6)
(move-to t6 t8)
(craft-bed i1 i2 i3 o2 o4 o5 o24 t8)
"
train_65,Craft a boat.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Boat)) ))
 )","(move-to t1 t9)
(pick-up i1 o9 t9)
(move-to t9 t11)
(craft-boat i1 i3 o6 o9 o24 t11)","(move-to t1 t7)
(pick-up i1 o11 t7)
(pick-up i2 o12 t7)
(pick-up i3 o13 t7)
(move-to t7 t10)
(craft-boat i1 i2 i3 o11 o12 o13 o24 t10)
"
train_66,Craft a arrow.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Arrow)) ))
 )","(move-to t1 t8)
(pick-up i1 o10 t8)
(move-to t8 t5)
(pick-up i2 o11 t5)
(move-to t5 t2)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t2)","(move-to t1 t7)
(pick-up i1 o12 t7)
(move-to t7 t13)
(craft-arrow i1 i2 i3 o8 o12 o13 o24 t13)
"
train_67,Craft a stick.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Stick)) ))
 )","(move-to t1 t1)
(pick-up i1 o9 t1)
(move-to t1 t5)
(craft-stick i1 i3 o1 o9 o23 t5)","(move-to t1 t6)
(pick-up i1 o11 t6)
(move-to t6 t8)
(craft-stick i1 i3 o2 o11 o24 t8)
"
train_68,Craft a paper.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Paper)) ))
 )","(move-to t1 t2)
(pick-up i1 o21 t2)
(move-to t2 t7)
(craft-paper i1 i3 o1 o21 o24 t7)","(move-to t1 t5)
(pick-up i1 o21 t5)
(move-to t5 t2)
(craft-paper i1 i3 o1 o21 o24 t2)
"
train_69,Craft a beetroot soup.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o BeetrootSoup)) ))
 )","(move-to t1 t12)
(pick-up i1 o19 t12)
(move-to t12 t3)
(pick-up i2 o20 t3)
(move-to t3 t6)
(craft-beetroot-soup i1 i2 i3 o7 o19 o20 o24 t6)","(move-to t1 t1)
(pick-up i1 o19 t1)
(move-to t1 t3)
(pick-up i2 o20 t3)
(move-to t3 t9)
(craft-beetroot-soup i1 i2 i3 o7 o19 o20 o24 t9)
"
train_70,Craft a stick.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Stick)) ))
 )","(move-to t1 t4)
(pick-up i1 o9 t4)
(move-to t4 t15)
(craft-stick i1 i3 o1 o9 o23 t15)","(move-to t1 t4)
(pick-up i1 o6 t4)
(move-to t4 t8)
(craft-stick i1 o6 o24 t8)
"
train_71,Craft a shears.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Shears)) ))
 )","(move-to t1 t11)
(pick-up i1 o12 t11)
(move-to t11 t6)
(craft-shears1 i1 i3 o3 o12 o24 t6)","(move-to t1 t7)
(pick-up i1 o12 t7)
(move-to t7 t10)
(craft-shears1 i1 i3 o3 o12 o24 t10)
"
train_72,Craft a wood plank.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o WoodPlank)) ))
 )","(move-to t1 t15)
(pick-up i1 o8 t15)
(move-to t15 t1)
(craft-wood-plank i1 i3 o1 o8 o23 t1)","(move-to t1 t5)
(pick-up i1 o9 t5)
(move-to t5 t6)
(craft-wood-plank i1 i2 o2 o9 o24 t6)
"
train_73,Craft a bed.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Bed)) ))
 )","(move-to t1 t5)
(pick-up i1 o9 t5)
(move-to t5 t6)
(pick-up i2 o17 t6)
(move-to t6 t15)
(craft-bed i1 i2 i3 o5 o9 o17 o24 t15)","(move-to t1 t8)
(pick-up i1 o13 t8)
(move-to t8 t4)
(pick-up i2 o14 t4)
(move-to t4 t6)
(craft-bed i1 i2 i3 o13 o14 o24 t6)
"
train_74,Craft a iron ingot.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o IronIngot)) ))
 )","(move-to t1 t3)
(pick-up i1 o13 t3)
(move-to t3 t14)
(pick-up i2 o14 t14)
(move-to t14 t15)
(craft-iron-ingot i1 i2 i3 o4 o13 o14 o23 t15)","(move-to t1 t6)
(pick-up i1 o10 t6)
(move-to t6 t8)
(craft-iron-ingot i1 i3 o5 o10 o24 t8)
"
train_75,Craft a beetroot soup.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o BeetrootSoup)) ))
 )","(move-to t1 t2)
(pick-up i1 o19 t2)
(move-to t2 t13)
(pick-up i2 o20 t13)
(move-to t13 t3)
(craft-beetroot-soup i1 i2 i3 o7 o19 o20 o24 t3)","(move-to t1 t1)
(pick-up i1 o19 t1)
(move-to t1 t3)
(pick-up i2 o20 t3)
(move-to t3 t6)
(pick-up i3 o21 t6)
(move-to t6 t9)
(craft-beetroot-soup i1 i2 i3 o7 o19 o20 o21 o24 t9)
"
train_76,Craft a gold ingot.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o GoldIngot)) ))
 )","(move-to t1 t12)
(pick-up i1 o15 t12)
(move-to t12 t10)
(pick-up i2 o14 t10)
(move-to t10 t10)
(craft-gold-ingot i1 i2 i3 o4 o15 o14 o23 t10)","(move-to t1 t4)
(pick-up i1 o15 t4)
(move-to t4 t8)
(craft-gold-ingot i1 i3 o8 o15 o24 t8)
"
train_77,Craft a arrow.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Arrow)) ))
 )","(move-to t1 t8)
(pick-up i1 o10 t8)
(move-to t8 t10)
(pick-up i2 o11 t10)
(move-to t10 t14)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t14)","(move-to t1 t4)
(pick-up i1 o13 t4)
(move-to t4 t6)
(craft-arrow i1 i2 i3 o4 o13 o24 t6)
"
train_78,Craft a boat.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Boat)) ))
 )","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t11)
(craft-boat i1 i3 o6 o9 o24 t11)","(move-to t1 t8)
(pick-up i1 o8 t8)
(move-to t8 t6)
(pick-up i2 o9 t6)
(move-to t6 t4)
(pick-up i3 o10 t4)
(move-to t4 t2)
(craft-boat i1 i2 i3 o2 o8 o9 o10 o24 t2)
"
train_79,Craft a iron ingot.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o IronIngot)) ))
 )","(move-to t1 t1)
(pick-up i1 o13 t1)
(move-to t1 t2)
(pick-up i2 o14 t2)
(move-to t2 t1)
(craft-iron-ingot i1 i2 i3 o4 o13 o14 o23 t1)","(move-to t1 t6)
(pick-up i1 o6 t6)
(move-to t6 t4)
(furnace i1 i3 o4 o6 o24 t4)
"
train_80,Craft a wood plank.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o WoodPlank)) ))
 )","(move-to t1 t4)
(pick-up i1 o8 t4)
(move-to t4 t7)
(craft-wood-plank i1 i3 o1 o8 o23 t7)","(move-to t1 t4)
(pick-up i1 o16 t4)
(move-to t4 t6)
(craft-wood-plank i1 o2 o16 o24 t6)
"
train_81,Craft a beetroot soup.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o BeetrootSoup)) ))
 )","(move-to t1 t15)
(pick-up i1 o19 t15)
(move-to t15 t10)
(pick-up i2 o20 t10)
(move-to t10 t2)
(craft-beetroot-soup i1 i2 i3 o7 o19 o20 o24 t2)","(move-to t1 t1)
(pick-up i1 o19 t1)
(move-to t1 t3)
(pick-up i2 o20 t3)
(move-to t3 t9)
(craft-beetroot-soup i1 i2 i3 o7 o19 o20 o24 t9)
"
train_82,Craft a shears.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Shears)) ))
 )","(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t14)
(craft-shears1 i1 i3 o3 o12 o24 t14)","(move-to t1 t7)
(pick-up i1 o12 t7)
(move-to t7 t10)
(craft-shears1 i1 i3 o3 o12 o24 t10)
"
train_83,Craft a paper.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Paper)) ))
 )","(move-to t1 t12)
(pick-up i1 o21 t12)
(move-to t12 t4)
(craft-paper i1 i3 o1 o21 o24 t4)","(move-to t1 t2)
(pick-up i1 o21 t2)
(move-to t2 t5)
(craft-paper i1 i3 o1 o21 o24 t5)
"
train_84,Craft a stick.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Stick)) ))
 )","(move-to t1 t14)
(pick-up i1 o9 t14)
(move-to t14 t14)
(craft-stick i1 i3 o1 o9 o23 t14)","(move-to t1 t4)
(pick-up i1 o22 t4)
(move-to t4 t6)
(craft-stick i1 i3 o2 o22 o24 t6)
"
train_85,Craft a bowl.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Bowl)) ))
 )","(move-to t1 t3)
(pick-up i1 o9 t3)
(move-to t3 t14)
(craft-bowl1 i1 i3 o7 o9 o23 t14)","(move-to t1 t6)
(pick-up i1 o2 t6)
(move-to t6 t8)
(craft-bowl i1 i3 o2 o24 t8)
"
train_86,Craft a bed.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Bed)) ))
 )","(move-to t1 t2)
(pick-up i1 o9 t2)
(move-to t2 t9)
(pick-up i2 o17 t9)
(move-to t9 t11)
(craft-bed i1 i2 i3 o5 o9 o17 o24 t11)","(move-to t1 t4)
(pick-up i1 o4 t4)
(move-to t4 t6)
(pick-up i2 o5 t6)
(move-to t6 t8)
(craft-bed i1 i2 i3 o4 o5 o8 o24 t8)
"
train_87,Craft a paper.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Paper)) ))
 )","(move-to t1 t8)
(pick-up i1 o21 t8)
(move-to t8 t13)
(craft-paper i1 i3 o1 o21 o24 t13)","(move-to t1 t5)
(pick-up i1 o21 t5)
(move-to t5 t2)
(craft-paper i1 i3 o1 o21 o24 t2)
"
train_88,Craft a boat.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Boat)) ))
 )","(move-to t1 t13)
(pick-up i1 o9 t13)
(move-to t13 t12)
(craft-boat i1 i3 o6 o9 o24 t12)","(move-to t1 t2)
(pick-up i1 o13 t2)
(move-to t2 t4)
(pick-up i2 o14 t4)
(move-to t4 t6)
(craft-boat i1 i2 i3 o4 o13 o14 o24 t6)
"
train_89,Craft a stick.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Stick)) ))
 )","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t5)
(craft-stick i1 i3 o1 o9 o23 t5)","(move-to t1 t6)
(pick-up i1 o13 t6)
(move-to t6 t4)
(craft-stick i1 i3 o2 o13 o24 t4)
"
train_90,Craft a cooked potato.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o CookedPotato)) ))
 )","(move-to t1 t6)
(pick-up i1 o18 t6)
(move-to t6 t13)
(pick-up i2 o15 t13)
(move-to t13 t11)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t11)","(move-to t1 t6)
(pick-up i1 o10 t6)
(move-to t6 t9)
(craft-cooked-potato i1 i3 o5 o10 o24 t9)
"
train_91,Craft a paper.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Paper)) ))
 )","(move-to t1 t4)
(pick-up i1 o21 t4)
(move-to t4 t14)
(craft-paper i1 i3 o1 o21 o24 t14)","(move-to t1 t5)
(pick-up i1 o21 t5)
(move-to t5 t2)
(craft-paper i1 i3 o1 o21 o24 t2)
"
train_92,Craft a paper.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Paper)) ))
 )","(move-to t1 t3)
(pick-up i1 o21 t3)
(move-to t3 t15)
(craft-paper i1 i3 o1 o21 o24 t15)","(move-to t1 t5)
(pick-up i1 o21 t5)
(move-to t5 t2)
(craft-paper i1 i3 o1 o21 o24 t2)
"
train_93,Craft a bowl.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Bowl)) ))
 )","(move-to t1 t4)
(pick-up i1 o9 t4)
(move-to t4 t7)
(craft-bowl1 i1 i3 o7 o9 o23 t7)","(move-to t1 t4)
(pick-up i1 o10 t4)
(move-to t4 t6)
(craft-bowl i1 i3 o2 o10 o24 t6)
"
train_94,Craft a bed.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Bed)) ))
 )","(move-to t1 t13)
(pick-up i1 o9 t13)
(move-to t13 t5)
(pick-up i2 o17 t5)
(move-to t5 t12)
(craft-bed i1 i2 i3 o5 o9 o17 o24 t12)","(move-to t1 t4)
(pick-up i1 o16 t4)
(move-to t4 t6)
(pick-up i2 o17 t6)
(move-to t6 t8)
(craft-bed i1 i2 i3 o4 o16 o17 o18 o24 t8)
"
train_95,Craft a stick.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Stick)) ))
 )","(move-to t1 t2)
(pick-up i1 o9 t2)
(move-to t2 t15)
(craft-stick i1 i3 o1 o9 o23 t15)","(move-to t1 t6)
(pick-up i1 o13 t6)
(move-to t6 t11)
(craft-stick i1 i3 o2 o13 o24 t11)
"
train_96,Craft a bowl.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Bowl)) ))
 )","(move-to t1 t10)
(pick-up i1 o9 t10)
(move-to t10 t4)
(craft-bowl1 i1 i3 o7 o9 o23 t4)","(move-to t1 t4)
(pick-up i1 o13 t4)
(move-to t4 t8)
(craft-bowl i1 i3 o4 o13 o24 t8)
"
train_97,Craft a stick.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o Stick)) ))
 )","(move-to t1 t1)
(pick-up i1 o9 t1)
(move-to t1 t5)
(craft-stick i1 i3 o1 o9 o23 t5)","(move-to t1 t1)
(pick-up i1 o12 t1)
(move-to t1 t2)
(pick-up i2 o13 t2)
(move-to t2 t3)
(craft-stick i1 i2 o2 o12 o13 o24 t3)
"
train_98,Craft a cooked potato.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o CookedPotato)) ))
 )","(move-to t1 t11)
(pick-up i1 o18 t11)
(move-to t11 t11)
(pick-up i2 o15 t11)
(move-to t11 t1)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t1)","(move-to t1 t4)
(pick-up i1 o18 t4)
(move-to t4 t6)
(craft-cooked-potato i1 i3 o6 o18 o19 o21 o24 t6)
"
train_99,Craft a cooked potato.,"(:goal
   (exists (?i - inventory) (exists (?o - object) (and (inventory-holding ?i ?o) (object-of-type ?o CookedPotato)) ))
 )","(move-to t1 t6)
(pick-up i1 o18 t6)
(move-to t6 t15)
(pick-up i2 o15 t15)
(move-to t15 t10)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t10)","(move-to t1 t4)
(pick-up i1 o13 t4)
(move-to t4 t6)
(craft-cooked-potato i1 i3 o4 o13 o24 t6)
"
