operator_name,gt_operator,codex_raw_operator,codex_preprocessed_operator,
drive,,"(:action drive
  :parameters (?i - inventory ?car - object ?t - tile)
  :precondition (and (agent-at ?t) (inventory-holding ?i ?car) (object-of-type ?car Boat))
  :effect (and (agent-at ?t))
 )
","(:action drive
        :parameters (?i - inventory ?t - tile ?car - object)

        :precondition (and 
		(agent-at ?t)
		(inventory-holding ?i ?car)
		(object-of-type ?car Boat)
		)
        :effect (and 
		(agent-at ?t)
		)
)",
leave,,"(:action leave
  :parameters (?i - inventory ?x - object ?t - tile)
  :precondition (and (object-of-type ?x Hypothetical) (agent-at ?t) (inventory-holding ?i ?x))
  :effect (and (object-at ?x ?t) (not (inventory-holding ?i ?x)) (inventory-empty ?i))
 )
","(:action leave
        :parameters (?x - object ?i - inventory ?t - tile)

        :precondition (and 
		(object-of-type ?x Hypothetical)
		(agent-at ?t)
		(inventory-holding ?i ?x)
		)
        :effect (and 
		(object-at ?x ?t)
		(not (inventory-holding ?i ?x))
		(inventory-empty ?i)
		)
)",
mine-potato1,,"(:action mine-potato1
  :parameters (?toolinv - inventory ?targetinv - inventory ?x - object ?tool - object ?target - object ?t - tile)
  :precondition (and
    (agent-at ?t)
    (object-at ?x ?t)
    (object-of-type ?x PotatoPlant)
    (inventory-holding ?toolinv ?tool)
    (object-of-type ?tool Shears)
    (inventory-empty ?targetinv)
    (object-of-type ?target Hypothetical)
  )
  :effect (and
    (inventory-holding ?targetinv ?target)
    (not (inventory-empty ?targetinv))
    (object-of-type ?target Potato)
    (not (object-of-type ?target Hypothetical))
  )
 )

---- Initial Plan ----
mine-iron-ore(i2, i3, o2, o13, Hypothetical, t11)
pick-up(i1, o1, t10)
move-right(t18, t19)
move-up(t19, t","(:action mine-potato1
        :parameters (?toolinv - inventory ?x - object ?target - object ?t - tile ?tool - object ?targetinv - inventory)

        :precondition (and 
		(agent-at ?t)
		(object-at ?x ?t)
		(object-of-type ?x PotatoPlant)
		(inventory-holding ?toolinv ?tool)
		(object-of-type ?tool Shears)
		(inventory-empty ?targetinv)
		(object-of-type ?target Hypothetical)
		)
        :effect (and 
		(inventory-holding ?targetinv ?target)
		(not (inventory-empty ?targetinv))
		(object-of-type ?target Potato)
		(not (object-of-type ?target Hypothetical))
		)
)",
harvest-beetroot,,"(:action harvest-beetroot
  :parameters (?toolinv - inventory ?targetinv - inventory ?x - object ?tool - object ?target - object ?t - tile)
  :precondition (and
    (agent-at ?t)
    (object-at ?x ?t)
    (object-of-type ?x BeetrootCrop)
    (inventory-holding ?toolinv ?tool)
    (object-of-type ?tool Shears)
    (inventory-empty ?targetinv)
    (object-of-type ?target Hypothetical)
  )
  :effect (and
    (not (inventory-empty ?targetinv))
    (inventory-holding ?targetinv ?target)
    (not (object-of-type ?target Hypothetical))
    (object-of-type ?target Beetroot)
  )
 )
","(:action harvest-beetroot
        :parameters (?toolinv - inventory ?x - object ?target - object ?t - tile ?tool - object ?targetinv - inventory)

        :precondition (and 
		(agent-at ?t)
		(object-at ?x ?t)
		(object-of-type ?x BeetrootCrop)
		(inventory-holding ?toolinv ?tool)
		(object-of-type ?tool Shears)
		(inventory-empty ?targetinv)
		(object-of-type ?target Hypothetical)
		)
        :effect (and 
		(not (inventory-empty ?targetinv))
		(inventory-holding ?targetinv ?target)
		(not (object-of-type ?target Hypothetical))
		(object-of-type ?target Beetroot)
		)
)",
crave-wood,,"(:action crave-wood
  :parameters (?i3 - inventory ?i5 - inventory ?x4 - object ?t5 - tile)
  :precondition (and
    (agent-at ?t5)
    (inventory-holding ?i3 ?x4)
    (inventory-empty ?i5)
  )
  :effect (and
    (inventory-holding ?i5 ?x4)
    (not (inventory-empty ?i5))
  )
 )
","(:action crave-wood
        :parameters (?i5 - inventory ?x4 - object ?i3 - inventory ?t5 - tile)

        :precondition (and 
		(agent-at ?t5)
		(inventory-holding ?i3 ?x4)
		(inventory-empty ?i5)
		)
        :effect (and 
		(inventory-holding ?i5 ?x4)
		(not (inventory-empty ?i5))
		)
)",
mine-potatoes,,"(:action mine-potatoes
  :parameters (?toolinv - inventory ?targetinv - inventory ?x - object ?tool - object ?target - object ?t - tile)
  :precondition (and
    (agent-at ?t)
    (object-at ?x ?t)
    (object-of-type ?x PotatoPlant)
    (inventory-holding ?toolinv ?tool)
    (object-of-type ?tool Hoe)
    (inventory-empty ?targetinv)
    (object-of-type ?target Hypothetical)
  )
  :effect (and
    (not (inventory-empty ?targetinv))
    (inventory-holding ?targetinv ?target)
    (not (object-of-type ?target Hypothetical))
    (object-of-type ?target Potato)
  )
 )
","(:action mine-potatoes
        :parameters (?toolinv - inventory ?x - object ?target - object ?t - tile ?tool - object ?targetinv - inventory)

        :precondition (and 
		(agent-at ?t)
		(object-at ?x ?t)
		(object-of-type ?x PotatoPlant)
		(inventory-holding ?toolinv ?tool)
		(object-of-type ?tool Hoe)
		(inventory-empty ?targetinv)
		(object-of-type ?target Hypothetical)
		)
        :effect (and 
		(not (inventory-empty ?targetinv))
		(inventory-holding ?targetinv ?target)
		(not (object-of-type ?target Hypothetical))
		(object-of-type ?target Potato)
		)
)",
mine-iron-ore2,,"(:action mine-iron-ore2
  :parameters (?toolinv - inventory ?targetinv - inventory ?x - object ?tool - object ?target - object ?t - tile)
  :precondition (and
    (agent-at ?t)
    (object-at ?x ?t)
    (object-of-type ?x IronOreVein)
    (inventory-holding ?toolinv ?tool)
    (object-of-type ?tool Pickaxe)
    (inventory-empty ?targetinv)
    (object-of-type ?target Hypothetical)
  )
  :effect (and
    (not (inventory-empty ?targetinv))
    (inventory-holding ?targetinv ?target)
    (not (object-of-type ?target Hypothetical))
    (object-of-type ?target IronOre)
  )
 )
","(:action mine-iron-ore2
        :parameters (?toolinv - inventory ?x - object ?target - object ?t - tile ?tool - object ?targetinv - inventory)

        :precondition (and 
		(agent-at ?t)
		(object-at ?x ?t)
		(object-of-type ?x IronOreVein)
		(inventory-holding ?toolinv ?tool)
		(object-of-type ?tool Pickaxe)
		(inventory-empty ?targetinv)
		(object-of-type ?target Hypothetical)
		)
        :effect (and 
		(not (inventory-empty ?targetinv))
		(inventory-holding ?targetinv ?target)
		(not (object-of-type ?target Hypothetical))
		(object-of-type ?target IronOre)
		)
)",
mine-wool4,,"(:action mine-wool4
  :parameters (?toolinv - inventory ?targetinv - inventory ?x1 - object ?x2 - object ?x3 - object ?x4 - object ?x5 - object ?x6 - object ?x - object ?t - tile)
  :precondition (and
    (agent-at ?t)
    (object-at ?x ?t)
    (object-of-type ?x Sheep)
    (inventory-holding ?toolinv ?x1)
    (object-of-type ?x1 Shears)
    (inventory-holding ?targetinv ?x5)
    (object-of-type ?x5 Wool)
    (inventory-holding ?targetinv ?x4)
    (object-of-type ?x4 Wool)
    (inventory-holding ?targetinv ?x3)
    (object-of-type ?x3 Wool)
    (inventory-holding ?targetinv ?x2)
    (object-of-type ?x2 Wool)
    (inventory-holding ?targetinv ?x6)
    (object-of-type ?x6 Wool)
  )
",FAILED,
mine-right,,"(:action mine-right
  TBA
 )
",FAILED,
cut-iron,,"(:action cut-iron
  :parameters (?victiminv - inventory ?trashinv - inventory ?toolinv - inventory ?destinv - inventory ?tool - object ?target - object)
  :precondition (and
    (inventory-holding ?victiminv ?victim)
    (inventory-holding ?trashinv ?trash)
    (inventory-holding ?toolinv ?tool)
    (inventory-empty ?destinv)
    (object-of-type ?tool Shears)
    (object-of-type ?trash IronOreVein)
    (object-of-type ?victim IronOre)
    (object-of-type ?target Hypothetical)
  )
  :effect (and
    (not (inventory-empty ?destinv))
    (inventory-holding ?destinv ?target)
    (inventory-holding ?victiminv ?victim)
    (inventory-holding ?trashinv ?trash)
    (inventory-holding ?toolinv ?tool)
    (not (object-of-type ?target Hypothetical))
    (object-of-type ?target IronOre)
  )",FAILED,
mine-gold-ore1,,"(:action mine-gold-ore1
  :parameters (?toolinv - inventory ?targetinv - inventory ?x - object ?tool - object ?target - object ?t - tile)
  :precondition (and
    (agent-at ?t)
    (object-at ?x ?t)
    (object-of-type ?x GoldOreVein)
    (inventory-holding ?toolinv ?tool)
    (object-of-type ?tool YellowPickaxe)
    (inventory-empty ?targetinv)
    (object-of-type ?target Hypothetical)
  )
  :effect (and
    (not (inventory-empty ?targetinv))
    (inventory-holding ?targetinv ?target)
    (not (object-of-type ?target Hypothetical))
    (object-of-type ?target GoldOre)
  )
 )
","(:action mine-gold-ore1
        :parameters (?toolinv - inventory ?x - object ?target - object ?t - tile ?tool - object ?targetinv - inventory)

        :precondition (and 
		(agent-at ?t)
		(object-at ?x ?t)
		(object-of-type ?x GoldOreVein)
		(inventory-holding ?toolinv ?tool)
		(object-of-type ?tool YellowPickaxe)
		(inventory-empty ?targetinv)
		(object-of-type ?target Hypothetical)
		)
        :effect (and 
		(not (inventory-empty ?targetinv))
		(inventory-holding ?targetinv ?target)
		(not (object-of-type ?target Hypothetical))
		(object-of-type ?target GoldOre)
		)
)",
mine-feather1,,"(:action mine-feather1
  :parameters (?x - object ?targetinv - inventory ?toolinv - inventory)
  :precondition (and
    (agent-at t7)
    (object-at ?x t7)
    (object-of-type ?x Chicken)
    (inventory-empty ?targetinv)
    (inventory-holding ?toolinv Shears)
  )
  :effect (and
    (not (inventory-empty ?targetinv))
    (inventory-holding ?targetinv Feather)
    (object-at Feather Chicken)
   )
  )
","(:action mine-feather1
        :parameters (?toolinv - inventory ?x - object ?targetinv - inventory)

        :precondition (and 
		(agent-at t7)
		(object-at ?x t7)
		(object-of-type ?x Chicken)
		(inventory-empty ?targetinv)
		(inventory-holding ?toolinv Shears)
		)
        :effect (and 
		(not (inventory-empty ?targetinv))
		(inventory-holding ?targetinv Feather)
		(object-at Feather Chicken)
		)
)",
