problem_id,attempt_id,minimum_n_operators,goal,success,plan,sampled_operators
train_17,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 IronOre))
)",True,"(move-to t1 t12)
(pick-up i1 o11 t12)
(move-to t12 t15)
(mine-iron-ore i1 i3 o1 o11 o17 t15)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_18,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 IronOre))
)",True,"(move-to t1 t5)
(pick-up i1 o11 t5)
(move-to t5 t10)
(mine-iron-ore i1 i3 o1 o11 o17 t10)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_19,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 GoldOre))
)",True,"(move-to t1 t8)
(pick-up i1 o11 t8)
(move-to t8 t11)
(mine-gold-ore_0 t11 o9 i1 o11 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_20,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Beetroot))
)",True,"(pick-up i1 o1 t1)
(move-to t1 t4)
(mine-beetroot_1 t4 o8 i1 o1 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_21,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 GoldOre))
)",True,"(move-to t1 t7)
(pick-up i1 o11 t7)
(move-to t7 t2)
(mine-gold-ore_0 t2 o9 i1 o11 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_22,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Wood))
)",True,"(move-to t1 t9)
(pick-up i1 o12 t9)
(move-to t9 t2)
(mine-wood_0 t2 o4 i1 o12 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_23,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Wool))
)",True,"(move-to t1 t9)
(pick-up i1 o14 t9)
(move-to t9 t3)
(mine-wool_1 t3 o6 i1 o14 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather1_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_24,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Cobblestone))
)",True,"(pick-up i1 o11 t1)
(move-to t1 t3)
(mine-cobblestone_1 t3 o3 i1 o11 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_25,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",True,"(move-to t1 t4)
(pick-up i1 o13 t4)
(move-to t4 t15)
(mine-feather1_0 t15 o5 i1 o13 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_26,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",True,"(move-to t1 t14)
(pick-up i1 o12 t14)
(move-to t14 t7)
(mine-feather_1 t7 o5 i1 o12 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_26,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",False,,"['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_26,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",False,,"['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_26,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",False,,"['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_27,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Coal))
)",True,"(move-to t1 t15)
(pick-up i1 o11 t15)
(move-to t15 t7)
(mine-coal_2 t7 o2 i1 o11 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_28,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",True,"(move-to t1 t10)
(pick-up i1 o12 t10)
(move-to t10 t6)
(mine-feather_1 t6 o5 i1 o12 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_28,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",False,,"['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_28,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",False,,"['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_28,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",False,,"['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_29,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 SugarCane))
)",True,"(move-to t1 t12)
(pick-up i1 o12 t12)
(move-to t12 t9)
(mine-sugar-cane_0 t9 o10 i1 o12 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_30,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Coal))
)",True,"(move-to t1 t13)
(pick-up i1 o11 t13)
(move-to t13 t8)
(mine-coal_2 t8 o2 i1 o11 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_31,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Coal))
)",True,"(move-to t1 t12)
(pick-up i1 o11 t12)
(move-to t12 t5)
(mine-coal_2 t5 o2 i1 o11 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
