problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train_19,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t7)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-gold-ore i1 i3 o9 o11 o17 t10)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o10 t12)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-gold-ore i1 i3 o5 o10 o17 t10)
"
train_19,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t7)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-gold-ore i1 i3 o9 o11 o17 t10)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o10 t12)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-gold-ore i1 i3 o2 o10 o17 t10)
"
train_19,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t7)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-gold-ore i1 i3 o9 o11 o17 t10)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o10 t12)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-gold-ore i1 i3 o3 o10 o17 t10)
"
train_19,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t7)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-gold-ore i1 i3 o9 o11 o17 t10)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o13 t14)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-gold-ore i1 i3 o7 o13 o17 t13)
"
train_19,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t7)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-gold-ore i1 i3 o9 o11 o17 t10)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o9 t14)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-gold-ore i1 i3 o1 o9 o17 t9)
"
train_20,Mine beetroot from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Beetroot)
 ))","(move-right)
(move-right)
(mine-beetroot i3 o8 o17 t3)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o10 t10)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-beetroot i1 i3 o3 o10 o17 t10)
"
train_20,Mine beetroot from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Beetroot)
 ))","(move-right)
(move-right)
(mine-beetroot i3 o8 o17 t3)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o9 t14)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-beetroot i1 i3 o7 o9 o17 t9)
"
train_20,Mine beetroot from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Beetroot)
 ))","(move-right)
(move-right)
(mine-beetroot i3 o8 o17 t3)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o15 t9)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-beetroot i1 i3 o3 o15 o17 t9)
"
train_20,Mine beetroot from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Beetroot)
 ))","(move-right)
(move-right)
(mine-beetroot i3 o8 o17 t3)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o15 t19)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-beetroot i1 i3 o8 o15 o17 t18)
"
train_20,Mine beetroot from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Beetroot)
 ))","(move-right)
(move-right)
(mine-beetroot i3 o8 o17 t3)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o15 t9)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-beetroot i1 i3 o7 o15 o17 t9)
"
train_21,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t6)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-gold-ore i1 i3 o9 o11 o17 t1)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o13 t12)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(mine-gold-ore i1 i3 o2 o13 o17 t12)
"
train_21,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t6)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-gold-ore i1 i3 o9 o11 o17 t1)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o9 t15)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-gold-ore i1 i3 o2 o9 o17 t14)
"
train_21,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t6)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-gold-ore i1 i3 o9 o11 o17 t1)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o15 t12)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-gold-ore i1 i3 o7 o15 o17 t10)
"
train_21,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t6)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-gold-ore i1 i3 o9 o11 o17 t1)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o15 t9)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-gold-ore i1 i3 o5 o15 o17 t9)
"
train_21,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t6)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-gold-ore i1 i3 o9 o11 o17 t1)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o13 t10)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-gold-ore i1 i3 o2 o13 o17 t9)
"
train_22,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o12 t8)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-wood i1 i3 o4 o12 o17 t1)","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o13 t6)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-wood i1 i3 o4 o13 o17 t6)
"
train_22,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o12 t8)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-wood i1 i3 o4 o12 o17 t1)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o12 t7)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-wood i1 i3 o4 o12 o17 t6)
"
train_22,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o12 t8)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-wood i1 i3 o4 o12 o17 t1)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o12 t7)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-wood i1 i3 o4 o12 o17 t6)
"
train_22,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o12 t8)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-wood i1 i3 o4 o12 o17 t1)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o12 t7)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-wood i1 i3 o4 o12 o17 t6)
"
train_22,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o12 t8)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-wood i1 i3 o4 o12 o17 t1)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o12 t7)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-wood i1 i3 o4 o12 o17 t6)
"
train_23,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t8)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(mine-wool1 i1 i3 o6 o14 o17 t2)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o14 t8)
(mine-wool2 i1 i3 o6 o14 o17 t8)
"
train_23,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t8)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(mine-wool1 i1 i3 o6 o14 o17 t2)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o18 t12)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-wool2 i1 i3 o9 o18 o17 t12)
"
train_23,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t8)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(mine-wool1 i1 i3 o6 o14 o17 t2)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o14 t8)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-wool1 i1 i3 o6 o14 o17 t8)
"
train_23,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t8)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(mine-wool1 i1 i3 o6 o14 o17 t2)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o14 t8)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-wool2 i1 i3 o6 o14 o17 t8)
"
train_23,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t8)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(mine-wool1 i1 i3 o6 o14 o17 t2)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o14 t8)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-wool1 i1 i3 o6 o14 o17 t8)
"
train_24,Mine cobblestone from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Cobblestone)
 ))","(pick-up i1 o11 t0)
(move-right)
(mine-cobblestone i1 i3 o3 o11 o17 t2)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o13 t9)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-cobblestone i1 i3 o5 o13 o17 t9)
"
train_24,Mine cobblestone from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Cobblestone)
 ))","(pick-up i1 o11 t0)
(move-right)
(mine-cobblestone i1 i3 o3 o11 o17 t2)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o10 t9)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-cobblestone i1 i3 o2 o10 o17 t9)
"
train_24,Mine cobblestone from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Cobblestone)
 ))","(pick-up i1 o11 t0)
(move-right)
(mine-cobblestone i1 i3 o3 o11 o17 t2)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o13 t9)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-cobblestone i1 i3 o5 o13 o17 t9)
"
train_24,Mine cobblestone from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Cobblestone)
 ))","(pick-up i1 o11 t0)
(move-right)
(mine-cobblestone i1 i3 o3 o11 o17 t2)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o10 t5)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-cobblestone i1 i3 o2 o10 o17 t3)
"
train_24,Mine cobblestone from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Cobblestone)
 ))","(pick-up i1 o11 t0)
(move-right)
(mine-cobblestone i1 i3 o3 o11 o17 t2)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o13 t10)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-cobblestone i1 i3 o5 o13 o17 t9)
"
train_25,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-right)
(move-right)
(pick-up i1 o13 t3)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-feather i1 i3 o5 o13 o17 t14)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o1 t12)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-feather i1 i3 o2 o1 o17 t10)
"
train_25,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-right)
(move-right)
(pick-up i1 o13 t3)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-feather i1 i3 o5 o13 o17 t14)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o13 t12)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-feather i1 i3 o5 o13 o17 t10)
"
train_25,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-right)
(move-right)
(pick-up i1 o13 t3)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-feather i1 i3 o5 o13 o17 t14)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o13 t9)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-feather i1 i3 o5 o13 o17 t9)
"
train_25,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-right)
(move-right)
(pick-up i1 o13 t3)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-feather i1 i3 o5 o13 o17 t14)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o16 t17)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-feather i1 i3 o7 o16 o17 t17)
"
train_25,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-right)
(move-right)
(pick-up i1 o13 t3)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-feather i1 i3 o5 o13 o17 t14)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o10 t5)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-feather i1 i3 o5 o10 o17 t4)
"
