problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train_27,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t14)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-coal i1 i3 o2 o11 o17 t6)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o19 t5)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(mine-coal i1 o19 o15 o22 t1)"
train_27,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t14)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-coal i1 i3 o2 o11 o17 t6)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o9 t3)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(mine-coal i1 i3 o1 o9 t1)"
train_28,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o13 t10)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-feather i1 i3 o5 o13 o17 t5)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-down )
(move-right )
(move-right )
(pick-up o6 o13 o15 o16 t0)
(move-left )
(move-up )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-down )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-feather i2 i3 o2 o3 o4 o6 o8 o9 t12)"
train_28,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o13 t10)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-feather i1 i3 o5 o13 o17 t5)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o10 t8)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(mine-feather i1 i3 o3 o10 o17 t1)"
train_29,Mine sugar cane from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 SugarCane)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-sugar-cane i3 o10 o17 t8)","(move-left )
(move-left )
(pick-up i1 o15 t11)
(move-right )
(move-right )
(move-left )
(move-right )
(move-right )
(move-left )
(move-right )
(move-right )
(move-left )
(move-right )
(mine-sugar-cane i1 i3 o7 o15 o16 t14)"
train_30,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t12)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-coal i1 i3 o2 o11 o17 t7)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o13 t7)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-coal i1 i3 o4 o13 o16 t6)"
train_31,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t11)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(mine-coal i1 i3 o2 o11 o17 t4)",(mine-coal i1 i3 o20 o18 o16 o14 o13 o12 o11 o10 o9 o8 o7 o6 o3 o1 o0 t18)
train_31,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t11)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(mine-coal i1 i3 o2 o11 o17 t4)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o10 t10)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(mine-coal i1 i3 o1 o10 t7)"
train_32,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-right)
(move-right)
(pick-up i1 o12 t3)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-wood i1 i3 o4 o12 o17 t14)","(place-entity i1 o17 t8)
(drop i1 o17 t6)"
train_32,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-right)
(move-right)
(pick-up i1 o12 t3)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-wood i1 i3 o4 o12 o17 t14)","(move-right )
(move-right )
(move-right )
(move-right )
(pick-up o15 o16 o26 o27 l6)
(move-right )
(move-left )
(move-left )
(move-left )
(move-left )
(pickup-square o29 i2 s14)
(pickup-square o29 i2 s14)
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-copper-ore o15 o16 o26 o29 o33 o37)"
train_33,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t10)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-wool1 i1 i3 o6 o14 o17 t12)","(move-right )
(move-right )
(move-right )
(pick-up i2 o18 t15)
(move-left )
(move-left )
(move-left )
(move-robots )
(mine-wool2 i2 i3 o1 o17 o18 t15)"
train_33,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t10)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-wool1 i1 i3 o6 o14 o17 t12)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i2 o14 t8)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-wool1 i1 i3 o6 o14 o17 t8)"
train_34,Mine potato from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Potato)
 ))","(move-right)
(move-right)
(mine-potato i3 o7 o17 t3)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i4 o12 t7)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-potato i4 i3 o2 o12 o16 t1)"
train_34,Mine potato from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Potato)
 ))","(move-right)
(move-right)
(mine-potato i3 o7 o17 t3)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o12 o15 o16 o18 o8 t13)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(mine-potato i1 i3 o6 o12 o17 t1)
"
train_35,Mine iron ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 IronOre)
 ))","(move-right)
(pick-up i1 o11 t2)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-iron-ore i1 i3 o1 o11 o17 t10)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o11 t13)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-iron-ore i1 i3 o1 o11 o17 t11)"
train_35,Mine iron ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 IronOre)
 ))","(move-right)
(pick-up i1 o11 t2)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-iron-ore i1 i3 o1 o11 o17 t10)","(mine-iron-ore i1 i3 o1 o11 o17 t11)
(pick-up t13 i1 o11)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )"
train_36,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t14)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(mine-gold-ore i1 i3 o9 o11 o17 t3)","(move-right )
(move-right )
(move-right )
(pick-up i1 o10 t6)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(up )
(up )
(pick-up i1 o7 t6)
(down )
(down )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(mine-gold i1 i3 o3 o7 o10 t6)"
train_36,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t14)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(mine-gold-ore i1 i3 o9 o11 o17 t3)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o10 t6)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-gold i1 i3 o4 o10 o12 t4)"
train_37,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t5)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-wool1 i1 i3 o6 o14 o17 t10)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o2 t15)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(mine-wool2 i1 i3 o2 o4 o7 t15)"
train_37,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t5)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-wool1 i1 i3 o6 o14 o17 t10)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o6 t10)
(move-down )
(move-down )
(move-down )
(move-down )
(move-down )
(move-down )
(move-down )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-up )
(move-up )
(move-up )
(move-up )
(move-up )
(move-up )
(move-up )
(move-up )
(move-up )
(move-up )
(move-up )
(move-up )
(move-up )
(mine-wool2 i1 i3 o6 o10 o26 t10)"
train_38,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(pick-up i1 o13 t1)
(mine-feather i1 i3 o5 o13 o17 t1)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o14 t8)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(mine-feather i1 i3 o4 o14 o17 t7)"
train_38,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(pick-up i1 o13 t1)
(mine-feather i1 i3 o5 o13 o17 t1)","(move-right )
(move-right )
(pick-up i1 o6 t5)
(move-right )
(move-right )
(move-right )
(move-right )
(mine-feather i1 i3 o4 o6 o15 t4)"
train_39,Mine sugar cane from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 SugarCane)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(mine-sugar-cane i3 o10 o17 t5)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i4 o10 t4)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(mine-cane i4 i6 o1 o2 o10 t4)"
train_40,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t12)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-coal i1 i3 o2 o11 o17 t9)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-coal i2 i5 o5 t5)"
train_40,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t12)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-coal i1 i3 o2 o11 o17 t9)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o20 t19)
(mine-coal_1 i1 i3 o17 o20 t19)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )"
train_41,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t11)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-wool1 i1 i3 o6 o14 o17 t11)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o14 t8)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-wool2 i1 i3 o6 o14 o17 t8)"
train_41,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t11)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-wool1 i1 i3 o6 o14 o17 t11)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o14 t8)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-wool2 i1 i4 o4 o14 o17 o20 t8)"
train_42,Mine iron ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 IronOre)
 ))","(pick-up i1 o11 t1)
(mine-iron-ore i1 i3 o1 o11 o17 t0)","(pick-up i1 o13 t8)
(move-left )
(mine-iron i1 i3 o7 o13 o16 t8)"
train_42,Mine iron ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 IronOre)
 ))","(pick-up i1 o11 t1)
(mine-iron-ore i1 i3 o1 o11 o17 t0)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o12 t7)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-iron i1 i2 o2 o12 o16 t6)"
train_43,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-right)
(pick-up i1 o11 t2)
(move-left)
(move-right)
(mine-coal i1 i3 o2 o11 o17 t2)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o9 t9)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-coal i1 i3 o0 o9 o17 t8)"
train_44,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t5)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-gold-ore i1 i3 o9 o11 o17 t7)","(move-right )
(pick-up i1 o19 t7)
(move-left )
(pick-up i1 o11 t7)
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o12 t10)
(move-left )
(move-left )
(move-left )
(move-left )
(mine-gold1 i1 i4 o4 o11 o14 t9)"
train_45,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t11)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-wool1 i1 i3 o6 o14 o17 t1)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o14 t8)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-wool2 i1 i3 o6 o14 o17 t8)"
train_45,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t11)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-wool1 i1 i3 o6 o14 o17 t1)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i0 o13 t3)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(mine-wool i0 i3 o4 o13 o17 t2)"
train_46,Mine iron ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 IronOre)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t7)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(mine-iron-ore i1 i3 o1 o11 o17 t3)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(open-iron-ore o11)
(move-right )
(move-right )
(move-right )
(pick-up i1 o13 t12)
(move-left )
(move-left )
(move-left )
(close o11)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-iron-ore i1 i3 o13 o4 o9 t12)"
train_47,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o11 t8)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(move-right)
(move-right)
(move-right)
(mine-coal i1 i3 o2 o11 o17 t4)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o13 t11)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-up )
(pick-up i1 o15 t12)
(move-down )
(move-right )
(mine-coal i1 i3 o8 o13 o15 o17 t13)"
train_48,Mine potato from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Potato)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-potato i3 o7 o17 t13)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o13 t9)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-potato i1 i3 o5 o13 t9 o7 o18 o24 o26 o21 o30 o29 o48)"
train_48,Mine potato from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Potato)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-potato i3 o7 o17 t13)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o12 t11)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(mine-potato i1 i3 o4 o12 o16 t9)"
train_49,Mine sugar cane from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 SugarCane)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-sugar-cane i3 o10 o17 t11)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o9 t9)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-left )
(move-left )
(pick-up i6 o8 t7)
(move-right )
(move-right )
(harvest-sugar-cane i1 i6 o8 o9 o19 t7 t9)"
train_49,Mine sugar cane from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 SugarCane)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(mine-sugar-cane i3 o10 o17 t11)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up i1 o18 t12)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(move-right )
(mine-sugar-cane i1 i3 o4 o18 o20 t19)"
train_50,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-right)
(move-right)
(move-right)
(move-right)
(move-right)
(pick-up i1 o14 t6)
(move-left)
(move-left)
(move-left)
(move-left)
(move-left)
(mine-wool1 i1 i3 o6 o14 o17 t0)","(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(move-right )
(pick-up t11 o6 o15 o17 i3)
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-left )
(move-right )
(mine-wool i3 i1 o15 o11 o6 t13)"
