problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train_20,Mine beetroot from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Beetroot)
 ))","(move-to t1 t4)
(mine-beetroot i3 o8 o17 t3)","(move-to t1 t4)
(pick-up i1 o10 t4)
(move-to t4 t6)
(mine-beetroot i1 i3 o8 o10 o17 t6)
"
train_21,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-to t1 t7)
(pick-up i1 o11 t6)
(move-to t7 t2)
(mine-gold-ore i1 i3 o9 o11 o17 t1)","(move-to t1 t3)
(pick-up i1 o10 t4)
(move-to t3 t6)
(mine-gold-ore i1 i3 o3 o10 o17 t6)
"
train_21,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-to t1 t7)
(pick-up i1 o11 t6)
(move-to t7 t2)
(mine-gold-ore i1 i3 o9 o11 o17 t1)","(move-to t1 t19)
(pick-up i1 o9 t18)
(move-to t19 t17)
(mine-gold-ore i1 i3 o2 o9 o17 t16)
"
train_21,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-to t1 t7)
(pick-up i1 o11 t6)
(move-to t7 t2)
(mine-gold-ore i1 i3 o9 o11 o17 t1)","(move-to t1 t7)
(pick-up i1 o9 t7)
(move-to t7 t10)
(mine-gold-ore i1 i3 o2 o9 o17 t10)
"
train_21,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-to t1 t7)
(pick-up i1 o11 t6)
(move-to t7 t2)
(mine-gold-ore i1 i3 o9 o11 o17 t1)","(move-to t1 t7)
(pick-up i1 o6 t7)
(mine-gold-ore t7 o2 i1 o6 i3 o17)
"
train_21,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-to t1 t7)
(pick-up i1 o11 t6)
(move-to t7 t2)
(mine-gold-ore i1 i3 o9 o11 o17 t1)","(move-to t1 t9)
(pick-up i1 o9 t9)
(move-to t9 t10)
(mine-gold-ore i1 i3 o2 o9 o17 t10)
"
train_22,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-to t1 t9)
(pick-up i1 o12 t8)
(move-to t9 t2)
(mine-wood i1 i3 o4 o12 o17 t1)","(move-to t1 t8)
(pick-up i1 o12 t7)
(move-to t8 t7)
(mine-wood i1 i3 o4 o12 o17 t6)
"
train_22,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-to t1 t9)
(pick-up i1 o12 t8)
(move-to t9 t2)
(mine-wood i1 i3 o4 o12 o17 t1)","(move-to t1 t8)
(pick-up i1 o12 t7)
(move-to t8 t7)
(mine-wood i1 i3 o4 o12 o17 t6)
"
train_22,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-to t1 t9)
(pick-up i1 o12 t8)
(move-to t9 t2)
(mine-wood i1 i3 o4 o12 o17 t1)","(move-to t1 t8)
(pick-up i1 o12 t7)
(move-to t8 t7)
(mine-wood i1 i3 o4 o12 o17 t6)
"
train_22,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-to t1 t9)
(pick-up i1 o12 t8)
(move-to t9 t2)
(mine-wood i1 i3 o4 o12 o17 t1)","(move-to t1 t8)
(pick-up i1 o12 t7)
(move-to t8 t10)
(mine-wood i1 i3 o4 o12 o17 t9)
"
train_22,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-to t1 t9)
(pick-up i1 o12 t8)
(move-to t9 t2)
(mine-wood i1 i3 o4 o12 o17 t1)","(move-to t1 t8)
(pick-up i1 o20 t7)
(move-to t8 t7)
(mine-wood i1 i3 o4 o20 o17 t6)
"
train_23,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-to t1 t9)
(pick-up i1 o14 t8)
(move-to t9 t3)
(mine-wool1 i1 i3 o6 o14 o17 t2)","(move-to t1 t9)
(pick-up i1 o14 t8)
(move-to t9 t9)
(mine-wool1 i1 i3 o6 o14 o17 t8)
"
train_23,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-to t1 t9)
(pick-up i1 o14 t8)
(move-to t9 t3)
(mine-wool1 i1 i3 o6 o14 o17 t2)","(move-to t3 t2)
(pick-up i1 o14 t1)
(move-to t2 t1)
(mine-wool1 i1 i2 o6 o14 o17 t1)
"
train_23,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-to t1 t9)
(pick-up i1 o14 t8)
(move-to t9 t3)
(mine-wool1 i1 i3 o6 o14 o17 t2)","(move-to t1 t9)
(pick-up i1 o14 t8)
(move-to t9 t9)
(mine-wool i1 i3 o6 o14 o17 t8)
"
train_23,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-to t1 t9)
(pick-up i1 o14 t8)
(move-to t9 t3)
(mine-wool1 i1 i3 o6 o14 o17 t2)","(move-to t1 t2)
(pick-up i1 o20 t2)
(move-to t2 t4)
(mine-wool i1 i3 o5 o20 o17 t3)
"
train_23,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-to t1 t9)
(pick-up i1 o14 t8)
(move-to t9 t3)
(mine-wool1 i1 i3 o6 o14 o17 t2)","(move-to t1 t9)
(pick-up i1 o14 t8)
(move-to t9 t9)
(mine-wool i1 i3 o6 o14 o17 t8)"
train_24,Mine cobblestone from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Cobblestone)
 ))","(move-to t1 t1)
(pick-up i1 o11 t0)
(move-to t1 t3)
(mine-cobblestone i1 i3 o3 o11 o17 t2)","(move-to t1 t14)
(pick-up i1 o11 t13)
(move-to t14 t12)
(mine-cobblestone t12 o5 i1 o11 o17)
"
train_24,Mine cobblestone from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Cobblestone)
 ))","(move-to t1 t1)
(pick-up i1 o11 t0)
(move-to t1 t3)
(mine-cobblestone i1 i3 o3 o11 o17 t2)","(move-to t1 t4)
(pick-up i1 o14 t4)
(move-to t4 t6)
(mine-cobblestone i1 i3 o2 o14 o17 t6)
"
train_24,Mine cobblestone from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Cobblestone)
 ))","(move-to t1 t1)
(pick-up i1 o11 t0)
(move-to t1 t3)
(mine-cobblestone i1 i3 o3 o11 o17 t2)","(move-to t1 t2)
(pick-up i1 o4 t2)
(move-to t2 t6)
(mine-cobblestone o4 o5 o17 t6)"
train_24,Mine cobblestone from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Cobblestone)
 ))","(move-to t1 t1)
(pick-up i1 o11 t0)
(move-to t1 t3)
(mine-cobblestone i1 i3 o3 o11 o17 t2)","(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t11)
(mine-cobblestone i1 i3 o2 o12 o17 t11)
"
train_24,Mine cobblestone from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Cobblestone)
 ))","(move-to t1 t1)
(pick-up i1 o11 t0)
(move-to t1 t3)
(mine-cobblestone i1 i3 o3 o11 o17 t2)","(move-to t1 t6)
(pick-up i1 o13 t5)
(move-to t6 t5)
(mine-cobblestone i1 i3 o5 o13 o17 t4)
"
train_25,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t4)
(pick-up i1 o13 t3)
(move-to t4 t15)
(mine-feather i1 i3 o5 o13 o17 t14)","(move-to t1 t2)
(pick-up i1 o8 t2)
(move-to t2 t3)
(mine-feather i1 o6 o17 t3)
"
train_25,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t4)
(pick-up i1 o13 t3)
(move-to t4 t15)
(mine-feather i1 i3 o5 o13 o17 t14)","(move-to t1 t6)
(pick-up i1 o15 t5)
(move-to t6 t2)
(mine-feather i1 i3 o5 o15 o17 t2)
"
train_25,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t4)
(pick-up i1 o13 t3)
(move-to t4 t15)
(mine-feather i1 i3 o5 o13 o17 t14)","(move-to t1 t7)
(pick-up i1 o9 t7)
(move-to t7 t6)
(mine-feather i1 o4 t6)"
train_25,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t4)
(pick-up i1 o13 t3)
(move-to t4 t15)
(mine-feather i1 i3 o5 o13 o17 t14)","(move-to t1 t9)
(pick-up i1 o9 t9)
(mine-feather t9 o6 i1 o9 i3 o17)
"
train_25,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t4)
(pick-up i1 o13 t3)
(move-to t4 t15)
(mine-feather i1 i3 o5 o13 o17 t14)","(move-to t1 t11)
(pick-up i1 o15 t10)
(move-to t11 t10)
(mine-feather i1 i3 o7 o15 o17 t9)
"
train_26,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t14)
(pick-up i1 o13 t13)
(move-to t14 t7)
(mine-feather i1 i3 o5 o13 o17 t6)","(move-to t1 t8)
(pick-up i1 o15 t8)
(move-to t8 t3)
(mine-feather t3 o6 i1 o15 i3 o17)
"
train_26,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t14)
(pick-up i1 o13 t13)
(move-to t14 t7)
(mine-feather i1 i3 o5 o13 o17 t6)","(move-to t1 t7)
(pick-up i1 o16 t6)
(move-to t7 t10)
(mine-feather t10 o8 i1 o16 i3 o17)
"
train_26,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t14)
(pick-up i1 o13 t13)
(move-to t14 t7)
(mine-feather i1 i3 o5 o13 o17 t6)","(move-to t1 t10)
(pick-up i1 o15 t9)
(move-to t10 t10)
(mine-feather t9 o5 i1 o15 i3 o17)
"
train_26,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t14)
(pick-up i1 o13 t13)
(move-to t14 t7)
(mine-feather i1 i3 o5 o13 o17 t6)","(move-to t1 t10)
(pick-up i1 o14 t9)
(move-to t10 t10)
(mine-feather i1 i3 o2 o14 o17 t9)
"
train_26,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t14)
(pick-up i1 o13 t13)
(move-to t14 t7)
(mine-feather i1 i3 o5 o13 o17 t6)","(move-to t1 t7)
(pick-up i1 o15 t6)
(move-to t7 t5)
(mine-feather i1 i3 o5 o15 o17 t5)
"
train_27,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t15)
(pick-up i1 o11 t14)
(move-to t15 t7)
(mine-coal i1 i3 o2 o11 o17 t6)","(move-to t1 t8)
(pick-up i1 o9 t8)
(move-to t8 t15)
(mine-coal t15 o4 i1 o9 i3 o17)
"
train_27,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t15)
(pick-up i1 o11 t14)
(move-to t15 t7)
(mine-coal i1 i3 o2 o11 o17 t6)","(move-to t1 t5)
(pick-up i1 o11 t5)
(move-to t5 t8)
(mine-coal i1 i3 o2 o11 o17 t7)
"
train_27,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t15)
(pick-up i1 o11 t14)
(move-to t15 t7)
(mine-coal i1 i3 o2 o11 o17 t6)","(move-to t1 t5)
(pick-up i1 o12 t5)
(mine-coal i1 i3 o5 o12 o17)
"
train_27,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t15)
(pick-up i1 o11 t14)
(move-to t15 t7)
(mine-coal i1 i3 o2 o11 o17 t6)","(move-to t1 t3)
(pick-up i1 o1 t2)
(move-to t3 t4)
(mine-coal i1 i3 o2 o1 o17 t5)
"
train_27,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t15)
(pick-up i1 o11 t14)
(move-to t15 t7)
(mine-coal i1 i3 o2 o11 o17 t6)","(move-to t1 t8)
(pick-up i1 o9 t7)
(move-to t8 t7)
(mine-coal i1 i3 o2 o9 o17 t7)
"
train_28,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t11)
(pick-up i1 o13 t10)
(move-to t11 t6)
(mine-feather i1 i3 o5 o13 o17 t5)","(move-to t1 t17)
(pick-up i1 o15 t16)
(mine-feather i1 o15 o17 t15)"
train_28,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t11)
(pick-up i1 o13 t10)
(move-to t11 t6)
(mine-feather i1 i3 o5 o13 o17 t5)","(move-to t1 t7)
(pick-up i1 o9 t6)
(move-to t7 t3)
(mine-feather t3 o8 i1 o9 i3 o17)
"
train_28,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t11)
(pick-up i1 o13 t10)
(move-to t11 t6)
(mine-feather i1 i3 o5 o13 o17 t5)","(move-to t1 t5)
(pick-up i1 o10 t4)
(move-to t5 t4)
(mine-feather i1 i3 o7 o10 o17 t3)
"
train_28,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t11)
(pick-up i1 o13 t10)
(move-to t11 t6)
(mine-feather i1 i3 o5 o13 o17 t5)","(move-to t1 t11)
(pick-up i1 o15 t10)
(move-to t11 t10)
(mine-feather i1 i3 o5 o15 o17 t9)
"
train_28,Mine feather from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Feather)
 ))","(move-to t1 t11)
(pick-up i1 o13 t10)
(move-to t11 t6)
(mine-feather i1 i3 o5 o13 o17 t5)","(move-to t1 t3)
(pick-up i1 o15 t3)
(move-to t3 t10)
(mine-feather t10 o9 i1 o15 i3 o17)
"
train_29,Mine sugar cane from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 SugarCane)
 ))","(move-to t1 t9)
(mine-sugar-cane i3 o10 o17 t8)","(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t11)
(mine-sugar-cane t11 o10 i1 o12 i3 o17)
"
train_29,Mine sugar cane from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 SugarCane)
 ))","(move-to t1 t9)
(mine-sugar-cane i3 o10 o17 t8)","(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t11)
(mine-sugar-cane t11 o10 i1 o12 i3 o17)
"
train_29,Mine sugar cane from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 SugarCane)
 ))","(move-to t1 t9)
(mine-sugar-cane i3 o10 o17 t8)","(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t10)
(mine-sugar-cane t10 o10 i1 o12 i3 o17)
"
train_29,Mine sugar cane from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 SugarCane)
 ))","(move-to t1 t9)
(mine-sugar-cane i3 o10 o17 t8)","(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t11)
(mine-sugar-cane t11 o10 i1 o12 i3 o17)
"
train_29,Mine sugar cane from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 SugarCane)
 ))","(move-to t1 t9)
(mine-sugar-cane i3 o10 o17 t8)","(move-to t1 t2)
(pick-up i1 o14 t2)
(move-to t2 t3)
(mine-sugar-cane i1 o8 o14 o17 t3)
"
train_30,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t13)
(pick-up i1 o11 t12)
(move-to t13 t8)
(mine-coal i1 i3 o2 o11 o17 t7)","(move-to t1 t3)
(pick-up i1 o2 t2)
(move-to t3 t7)
(mine-coal i1 i3 o3 o2 o17 t6)
"
train_30,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t13)
(pick-up i1 o11 t12)
(move-to t13 t8)
(mine-coal i1 i3 o2 o11 o17 t7)","(move-to t1 t6)
(pick-up i1 o11 t6)
(move-to t6 t12)
(mine-coal t12 o9 i1 o11 i3 o17)
"
train_30,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t13)
(pick-up i1 o11 t12)
(move-to t13 t8)
(mine-coal i1 i3 o2 o11 o17 t7)","(move-to t1 t7)
(pick-up i1 o13 t7)
(move-to t7 t10)
(mine-coal i1 i3 o2 o13 o17 t10)
"
train_30,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t13)
(pick-up i1 o11 t12)
(move-to t13 t8)
(mine-coal i1 i3 o2 o11 o17 t7)","(move-to t1 t9)
(pick-up i1 o14 t9)
(move-to t9 t4)
(mine-coal t4 o8 i1 o14 i3 o17)
"
train_30,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t13)
(pick-up i1 o11 t12)
(move-to t13 t8)
(mine-coal i1 i3 o2 o11 o17 t7)","(move-to t1 t8)
(pick-up i1 o9 t8)
(mine-coal t8 o5 i1 o9 i3 o17)
"
train_31,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t12)
(pick-up i1 o11 t11)
(move-to t12 t5)
(mine-coal i1 i3 o2 o11 o17 t4)","(move-to t1 t2)
(pick-up i1 o12 t2)
(move-to t2 t3)
(mine-coal t3 o3 i1 o12 i3 o17)
"
train_31,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t12)
(pick-up i1 o11 t11)
(move-to t12 t5)
(mine-coal i1 i3 o2 o11 o17 t4)","(move-to t1 t6)
(pick-up i1 o9 t5)
(move-to t6 t5)
(mine-coal i1 i3 o3 o9 o17 t5)
"
train_31,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t12)
(pick-up i1 o11 t11)
(move-to t12 t5)
(mine-coal i1 i3 o2 o11 o17 t4)","(move-to t1 t3)
(pick-up i1 o14 t3)
(move-to t3 t6)
(mine-coal t6 o6 i1 o14 i3 o17)
"
train_31,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t12)
(pick-up i1 o11 t11)
(move-to t12 t5)
(mine-coal i1 i3 o2 o11 o17 t4)","(move-to t1 t3)
(pick-up i1 o13 t2)
(move-to t3 t9)
(mine-coal t9 o8 i1 o13 i3 o17)
"
train_31,Mine coal from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Coal)
 ))","(move-to t1 t12)
(pick-up i1 o11 t11)
(move-to t12 t5)
(mine-coal i1 i3 o2 o11 o17 t4)","(move-to t1 t3)
(pick-up i1 o11 t3)
(move-to t3 t7)
(mine-coal t7 o9 i1 o11 i3 o17)
"
train_32,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-to t1 t4)
(pick-up i1 o12 t3)
(move-to t4 t15)
(mine-wood i1 i3 o4 o12 o17 t14)","(move-to t1 t8)
(pick-up i1 o12 t7)
(move-to t8 t7)
(mine-wood i1 i3 o4 o12 o17 t6)
"
train_32,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-to t1 t4)
(pick-up i1 o12 t3)
(move-to t4 t15)
(mine-wood i1 i3 o4 o12 o17 t14)","(move-to t1 t6)
(pick-up i1 o9 t6)
(move-to t6 t5)
(mine-wood i1 i3 o3 o9 o17 t5)
"
train_32,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-to t1 t4)
(pick-up i1 o12 t3)
(move-to t4 t15)
(mine-wood i1 i3 o4 o12 o17 t14)","(move-to t1 t8)
(pick-up i1 o12 t7)
(move-to t8 t7)
(mine-wood i1 i3 o4 o12 o17 t6)
"
train_32,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-to t1 t4)
(pick-up i1 o12 t3)
(move-to t4 t15)
(mine-wood i1 i3 o4 o12 o17 t14)","(move-to t1 t3)
(pick-up i1 o7 t3)
(move-to t3 t4)
(mine-wood i1 i3 o4 o7 o17 t5)
"
train_32,Mine wood from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wood)
 ))","(move-to t1 t4)
(pick-up i1 o12 t3)
(move-to t4 t15)
(mine-wood i1 i3 o4 o12 o17 t14)","(move-to t1 t8)
(pick-up i1 o12 t7)
(move-to t8 t7)
(mine-wood i1 i3 o4 o12 o17 t6)
"
train_33,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-to t1 t11)
(pick-up i1 o14 t10)
(move-to t11 t13)
(mine-wool1 i1 i3 o6 o14 o17 t12)","(move-to t1 t2)
(move-to t2 t3)
(move-to t3 t4)
(pick-up i1 o12 t4)
(move-to t4 t5)
(mine-wool t5 o7 i1 o12 i3 o17)
"
train_33,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-to t1 t11)
(pick-up i1 o14 t10)
(move-to t11 t13)
(mine-wool1 i1 i3 o6 o14 o17 t12)","(move-to t1 t8)
(pick-up i1 o9 t8)
(move-to t8 t7)
(mine-wool t7 o8 i1 o9 i3 o17)
"
train_33,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-to t1 t11)
(pick-up i1 o14 t10)
(move-to t11 t13)
(mine-wool1 i1 i3 o6 o14 o17 t12)","(move-to t1 t2)
(pick-up i1 o12 t2)
(move-to t2 t3)
(mine-wool i1 i3 o5 o12 o17 t4)
"
train_33,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-to t1 t11)
(pick-up i1 o14 t10)
(move-to t11 t13)
(mine-wool1 i1 i3 o6 o14 o17 t12)","(move-to t1 t9)
(pick-up i1 o14 t8)
(move-to t9 t9)
(mine-wool1 i1 i3 o6 o14 o17 t8)
"
train_33,Mine wool from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Wool)
 ))","(move-to t1 t11)
(pick-up i1 o14 t10)
(move-to t11 t13)
(mine-wool1 i1 i3 o6 o14 o17 t12)","(move-to t1 t9)
(pick-up i1 o5 t8)
(move-to t9 t5)
(mine-wool1 i1 i2 o4 o5 o17 t4)
"
train_34,Mine potato from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Potato)
 ))","(move-to t1 t4)
(mine-potato i3 o7 o17 t3)","(move-to t1 t4)
(pick-up i1 o13 t4)
(mine-potato i1 o7 i3 o13 o17 t4)
"
train_34,Mine potato from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Potato)
 ))","(move-to t1 t4)
(mine-potato i3 o7 o17 t3)","(move-to t1 t2)
(pick-up i1 o13 t1)
(move-to t2 t7)
(mine-potato t7 o9 i1 o13 o17)"
train_34,Mine potato from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Potato)
 ))","(move-to t1 t4)
(mine-potato i3 o7 o17 t3)","(move-to t1 t4)
(pick-up i1 o13 t4)
(move-to t4 t6)
(mine-potato t6 o8 i1 o13 i3 o17)
"
train_34,Mine potato from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Potato)
 ))","(move-to t1 t4)
(mine-potato i3 o7 o17 t3)","(move-to t1 t4)
(pick-up i1 o13 t4)
(mine-potato t4 o7 i1 o13 i3 o17)
"
train_34,Mine potato from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 Potato)
 ))","(move-to t1 t4)
(mine-potato i3 o7 o17 t3)","(move-to t1 t2)
(pick-up i1 o13 t2)
(move-to t2 t3)
(mine-potato i1 i3 o8 o13 o17 t3)
"
train_35,Mine iron ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 IronOre)
 ))","(move-to t1 t3)
(pick-up i1 o11 t2)
(move-to t3 t11)
(mine-iron-ore i1 i3 o1 o11 o17 t10)","(move-to t1 t5)
(pick-up i1 o15 t5)
(mine-iron-ore i1 i3 o8 o15 o17)
"
train_35,Mine iron ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 IronOre)
 ))","(move-to t1 t3)
(pick-up i1 o11 t2)
(move-to t3 t11)
(mine-iron-ore i1 i3 o1 o11 o17 t10)","(move-to t1 t14)
(pick-up i1 o11 t13)
(move-to t14 t12)
(mine-iron-ore i1 i3 o1 o11 o17 t11)
"
train_35,Mine iron ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 IronOre)
 ))","(move-to t1 t3)
(pick-up i1 o11 t2)
(move-to t3 t11)
(mine-iron-ore i1 i3 o1 o11 o17 t10)","(move-to t1 t14)
(pick-up i1 o11 t13)
(move-to t14 t12)
(mine-iron-ore i1 i3 o1 o11 o17 t11)
"
train_35,Mine iron ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 IronOre)
 ))","(move-to t1 t3)
(pick-up i1 o11 t2)
(move-to t3 t11)
(mine-iron-ore i1 i3 o1 o11 o17 t10)","(move-to t1 t14)
(pick-up i1 o11 t13)
(move-to t14 t12)
(mine-iron-ore i1 i3 o1 o11 o17 t11)
"
train_35,Mine iron ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 IronOre)
 ))","(move-to t1 t3)
(pick-up i1 o11 t2)
(move-to t3 t11)
(mine-iron-ore i1 i3 o1 o11 o17 t10)","(move-to t1 t14)
(pick-up i1 o11 t13)
(move-to t14 t12)
(mine-iron-ore i1 i3 o1 o11 o17 t11)
"
train_36,Mine gold ore from the map.,"(:goal (and
   (inventory-holding i3 o17)
   (object-of-type o17 GoldOre)
 ))","(move-to t1 t15)
(pick-up i1 o11 t14)
(move-to t15 t4)
(mine-gold-ore i1 i3 o9 o11 o17 t3)","(move-to t1 t19)
(pick-up i1 o12 t18)
(move-to t19 t15)
(mine-gold-ore i1 i3 o2 o12 o17 t14)
"
