problem_id,attempt_id,minimum_n_operators,goal,success,plan,sampled_operators
train_25,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",True,"(pick-up i1 o14 t1)
(move-to t1 t15)
(mine-feather_2 t15 o5 i1 o14 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-feather1_2', 'mine-gold-ore_2', 'mine-beetroot1_0', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-feather_2', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-feather1_1']"
train_26,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",True,"(move-to t1 t14)
(pick-up i1 o12 t14)
(move-to t14 t7)
(mine-feather1_2 t7 o5 i1 o12 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-feather1_2', 'mine-gold-ore_2', 'mine-beetroot1_0', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-feather1_1']"
train_27,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Coal))
)",True,"(move-to t1 t15)
(pick-up i1 o11 t15)
(move-to t15 t7)
(mine-coal1_0 t7 o2 i1 o11 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-beetroot1_0', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-feather1_1']"
train_28,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",True,"(move-to t1 t10)
(pick-up i1 o12 t10)
(move-to t10 t6)
(mine-feather1_1 t6 o5 i1 o12 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-beetroot1_0', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-feather1_1']"
train_29,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 SugarCane))
)",True,"(move-to t1 t12)
(pick-up i1 o12 t12)
(move-to t12 t9)
(mine-sugar-cane_2 t9 o10 i1 o12 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_30,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Coal))
)",True,"(move-to t1 t13)
(pick-up i1 o11 t13)
(move-to t13 t8)
(mine-coal1_0 t8 o2 i1 o11 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-feather1_0', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_31,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Coal))
)",True,"(move-to t1 t12)
(pick-up i1 o11 t12)
(move-to t12 t5)
(mine-coal1_0 t5 o2 i1 o11 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_32,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Wood))
)",True,"(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t15)
(mine-wood_2 t15 o4 i1 o12 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_33,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Wool))
)",True,"(move-to t1 t11)
(pick-up i1 o14 t11)
(move-to t11 t13)
(mine-wool1_0 t13 o6 i1 o14 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_34,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Potato))
)",True,"(move-to t1 t2)
(pick-up i1 o3 t2)
(move-to t2 t4)
(mine-potato_0 t4 o7 i1 o3 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-feather_2', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_35,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 IronOre))
)",True,"(move-to t1 t3)
(pick-up i1 o11 t3)
(move-to t3 t11)
(mine-iron-ore i1 i3 o1 o11 o17 t11)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-beetroot1_0', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-feather1_1']"
train_36,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 GoldOre))
)",True,"(move-to t1 t15)
(pick-up i1 o11 t15)
(move-to t15 t4)
(mine-gold-ore1_2 t4 o9 i1 o11 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-feather1_0', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_37,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Wool))
)",True,"(move-to t1 t6)
(pick-up i1 o14 t6)
(move-to t6 t11)
(mine-wool1_0 t11 o6 i1 o14 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-feather_2', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_38,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",True,"(move-to t1 t2)
(pick-up i1 o13 t2)
(mine-feather_1 t2 o5 i1 o13 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_39,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 SugarCane))
)",True,"(move-to t1 t11)
(pick-up i1 o12 t11)
(move-to t11 t6)
(mine-sugar-cane_2 t6 o10 i1 o12 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_40,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Coal))
)",True,"(move-to t1 t13)
(pick-up i1 o11 t13)
(move-to t13 t10)
(mine-coal1_0 t10 o2 i1 o11 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_41,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Wool))
)",True,"(move-to t1 t12)
(pick-up i1 o14 t12)
(mine-wool1_0 t12 o6 i1 o14 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_42,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 IronOre))
)",True,"(move-to t1 t2)
(pick-up i1 o11 t2)
(move-to t2 t1)
(mine-iron-ore i1 i3 o1 o11 o17 t1)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-feather1_0', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_43,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Coal))
)",True,"(move-to t1 t3)
(pick-up i1 o11 t3)
(mine-coal1_0 t3 o2 i1 o11 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_44,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 GoldOre))
)",True,"(move-to t1 t6)
(pick-up i1 o11 t6)
(move-to t6 t8)
(mine-gold-ore1_2 t8 o9 i1 o11 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-feather_2', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_45,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Wool))
)",True,"(move-to t1 t12)
(pick-up i1 o14 t12)
(move-to t12 t2)
(mine-wool1_0 t2 o6 i1 o14 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_46,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 IronOre))
)",True,"(move-to t1 t8)
(pick-up i1 o11 t8)
(move-to t8 t4)
(mine-iron-ore i1 i3 o1 o11 o17 t4)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_47,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Coal))
)",True,"(move-to t1 t9)
(pick-up i1 o11 t9)
(move-to t9 t5)
(mine-coal1_0 t5 o2 i1 o11 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_48,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Potato))
)",True,"(pick-up i1 o13 t1)
(move-to t1 t14)
(mine-potato_0 t14 o7 i1 o13 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-beetroot1_0', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-feather1_1']"
train_49,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 SugarCane))
)",True,"(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t12)
(mine-sugar-cane_2 t12 o10 i1 o12 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
train_50,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Wool))
)",True,"(move-to t1 t7)
(pick-up i1 o14 t7)
(move-to t7 t1)
(mine-wool1_0 t1 o6 i1 o14 i3 o17)","['mine-cobblestone_2', 'mine-coal1_0', 'mine-gold-ore1_2', 'chop-wood_2', 'mine-iron-ore1_0', 'mine-coal1_2', 'mine-coal1_1', 'mine-iron-ore1_1', 'mine-feather_1', 'mine-wool2_0', 'mine-wool_0', 'mine-coal_0', 'mine-beetroot1_2', 'mine-coal_1', 'mine-feather1_2', 'mine-gold-ore_2', 'mine-gold-ore1_1', 'mine-beetroot_1', 'mine-cobblestone_0', 'mine-coal_2', 'mine-cobblestone_1', 'mine-wool_1', 'mine-gold-ore1_0', 'mine-wool2_1', 'chop-wood_0', 'mine-wool2_2', 'mine-beetroot1_1', 'chop-wood_1', 'mine-gold-ore_1', 'mine-wool_2', 'mine-beetroot_2', 'mine-beetroot_0', 'mine-gold-ore_0', 'mine-feather_0', 'mine-beetroot1_0']"
