problem_id,attempt_id,sample_percent,goal,success,plan,sampled_operators
train/pick_heat_then_place_in_recep-PotatoSliced-None-DiningTable-27/trial_T20190908_101505_620069,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PotatoType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['put', 'OnObject', 'HeatObject', 'Approach', 'CoolObject', 'Chill', 'GoL']"
train/pick_heat_then_place_in_recep-PotatoSliced-None-DiningTable-27/trial_T20190908_101505_620069,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PotatoType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['OnObject', 'Chill', 'Approach', 'GoL', 'put', 'CoolObject', 'Go']"
train/pick_heat_then_place_in_recep-PotatoSliced-None-DiningTable-27/trial_T20190908_101505_620069,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PotatoType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['OffObject', 'GoL', 'LiftGlass', 'put', 'returnBox', 'GetObject', 'pickup']"
train/pick_cool_then_place_in_recep-Cup-None-Cabinet-26/trial_T20190909_085908_816209,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o CupType)
		(receptacleType ?r CabinetType)
		(inReceptacle ?o ?r)
		(isCool ?o)
		(coolable ?o))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/pick_cool_then_place_in_recep-Cup-None-Cabinet-26/trial_T20190909_085908_816209,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o CupType)
		(receptacleType ?r CabinetType)
		(inReceptacle ?o ?r)
		(isCool ?o)
		(coolable ?o))))
)",False,,"['GetObject', 'OffObject', 'GoL', 'HeatObject', 'CoolObject', 'returnBox', 'SwitchOn']"
train/pick_cool_then_place_in_recep-Cup-None-Cabinet-26/trial_T20190909_085908_816209,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o CupType)
		(receptacleType ?r CabinetType)
		(inReceptacle ?o ?r)
		(isCool ?o)
		(coolable ?o))))
)",False,,"['SwitchOn', 'OffObject', 'Go', 'OnObject', 'pickup', 'HeatObject', 'Chill']"
train/pick_cool_then_place_in_recep-Cup-None-Cabinet-26/trial_T20190909_085908_816209,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o CupType)
		(receptacleType ?r CabinetType)
		(inReceptacle ?o ?r)
		(isCool ?o)
		(coolable ?o))))
)",False,,"['CoolObject', 'GoL', 'OnObject', 'SwitchOn', 'Chill', 'Approach', 'HeatObject']"
train/pick_cool_then_place_in_recep-LettuceSliced-None-SinkBasin-13/trial_T20190908_101527_364763,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o LettuceType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/pick_cool_then_place_in_recep-LettuceSliced-None-SinkBasin-13/trial_T20190908_101527_364763,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o LettuceType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False,,"['Go', 'put', 'GoL', 'SwitchOn', 'HeatObject', 'Approach', 'pickup']"
train/pick_cool_then_place_in_recep-LettuceSliced-None-SinkBasin-13/trial_T20190908_101527_364763,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o LettuceType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False,,"['OffObject', 'GoL', 'Go', 'SwitchOn', 'Chill', 'pickup', 'OnObject']"
train/pick_cool_then_place_in_recep-LettuceSliced-None-SinkBasin-13/trial_T20190908_101527_364763,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o LettuceType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False,,"['returnBox', 'LiftGlass', 'put', 'GoL', 'pickup', 'Approach', 'OffObject']"
train/pick_cool_then_place_in_recep-Egg-None-Microwave-18/trial_T20190909_113607_998821,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r MicrowaveType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/pick_cool_then_place_in_recep-Egg-None-Microwave-18/trial_T20190909_113607_998821,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r MicrowaveType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o))))
)",False,,"['GetObject', 'HeatObject', 'OnObject', 'Go', 'Approach', 'LiftGlass', 'CookObject']"
train/pick_cool_then_place_in_recep-Egg-None-Microwave-18/trial_T20190909_113607_998821,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r MicrowaveType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o))))
)",False,,"['GetObject', 'GoL', 'put', 'CoolObject', 'OffObject', 'pickup', 'HeatObject']"
train/pick_cool_then_place_in_recep-Egg-None-Microwave-18/trial_T20190909_113607_998821,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r MicrowaveType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o))))
)",False,,"['HeatObject', 'OffObject', 'OnObject', 'returnBox', 'LiftGlass', 'CoolObject', 'GoL']"
train/pick_heat_then_place_in_recep-BreadSliced-None-GarbageCan-17/trial_T20190906_210118_740854,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BreadType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/pick_heat_then_place_in_recep-BreadSliced-None-GarbageCan-17/trial_T20190906_210118_740854,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BreadType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False,,"['Approach', 'put', 'Go', 'OffObject', 'Chill', 'LiftGlass', 'GetObject']"
train/pick_heat_then_place_in_recep-BreadSliced-None-GarbageCan-17/trial_T20190906_210118_740854,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BreadType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False,,"['Go', 'CoolObject', 'GoL', 'HeatObject', 'put', 'SwitchOn', 'Chill']"
train/pick_heat_then_place_in_recep-BreadSliced-None-GarbageCan-17/trial_T20190906_210118_740854,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BreadType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False,,"['GoL', 'CookObject', 'Approach', 'Go', 'LiftGlass', 'OffObject', 'CoolObject']"
train/look_at_obj_in_light-Box-None-FloorLamp-205/trial_T20190906_211925_059562,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r DrawerType)
		(inReceptacle ?o ?r))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/look_at_obj_in_light-Box-None-FloorLamp-205/trial_T20190906_211925_059562,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r DrawerType)
		(inReceptacle ?o ?r))))
)",False,,"['pickup', 'LiftGlass', 'CookObject', 'returnBox', 'SwitchOn', 'put', 'GoL']"
train/look_at_obj_in_light-Box-None-FloorLamp-205/trial_T20190906_211925_059562,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r DrawerType)
		(inReceptacle ?o ?r))))
)",False,,"['Go', 'CoolObject', 'GoL', 'OffObject', 'HeatObject', 'Chill', 'GetObject']"
train/look_at_obj_in_light-Box-None-FloorLamp-205/trial_T20190906_211925_059562,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r DrawerType)
		(inReceptacle ?o ?r))))
)",False,,"['HeatObject', 'returnBox', 'Chill', 'Approach', 'OnObject', 'OffObject', 'GetObject']"
train/look_at_obj_in_light-Vase-None-FloorLamp-221/trial_T20190906_224945_676475,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o VaseType)
		(receptacleType ?r DeskType)
		(inReceptacle ?o ?r))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/look_at_obj_in_light-Vase-None-FloorLamp-221/trial_T20190906_224945_676475,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o VaseType)
		(receptacleType ?r DeskType)
		(inReceptacle ?o ?r))))
)",False,,"['SwitchOn', 'GoL', 'Chill', 'OnObject', 'LiftGlass', 'put', 'CoolObject']"
train/look_at_obj_in_light-Vase-None-FloorLamp-221/trial_T20190906_224945_676475,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o VaseType)
		(receptacleType ?r DeskType)
		(inReceptacle ?o ?r))))
)",False,,"['LiftGlass', 'CoolObject', 'SwitchOn', 'GoL', 'OnObject', 'HeatObject', 'Chill']"
train/look_at_obj_in_light-Vase-None-FloorLamp-221/trial_T20190906_224945_676475,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o VaseType)
		(receptacleType ?r DeskType)
		(inReceptacle ?o ?r))))
)",False,,"['Go', 'OnObject', 'Approach', 'CookObject', 'LiftGlass', 'SwitchOn', 'Chill']"
train/pick_and_place_simple-TomatoSliced-None-Fridge-6/trial_T20190907_233305_019895,0,1.0,"(:goal
	(exists (?o - receptacle)
(and 
		(holds agent1 Pan)
		(openable ?o)))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/pick_and_place_simple-TomatoSliced-None-Fridge-6/trial_T20190907_233305_019895,1,0.5,"(:goal
	(exists (?o - receptacle)
(and 
		(holds agent1 Pan)
		(openable ?o)))
)",False,,"['CoolObject', 'GetObject', 'pickup', 'OffObject', 'Go', 'LiftGlass', 'Approach']"
train/pick_and_place_simple-TomatoSliced-None-Fridge-6/trial_T20190907_233305_019895,2,0.5,"(:goal
	(exists (?o - receptacle)
(and 
		(holds agent1 Pan)
		(openable ?o)))
)",False,,"['SwitchOn', 'put', 'Chill', 'CoolObject', 'OffObject', 'OnObject', 'GoL']"
train/pick_and_place_simple-TomatoSliced-None-Fridge-6/trial_T20190907_233305_019895,3,0.5,"(:goal
	(exists (?o - receptacle)
(and 
		(holds agent1 Pan)
		(openable ?o)))
)",False,,"['returnBox', 'Approach', 'Chill', 'OffObject', 'SwitchOn', 'GoL', 'Go']"
train/pick_cool_then_place_in_recep-Plate-None-Cabinet-22/trial_T20190907_200807_715947,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PlateType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/pick_cool_then_place_in_recep-Plate-None-Cabinet-22/trial_T20190907_200807_715947,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PlateType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['CoolObject', 'CookObject', 'pickup', 'returnBox', 'put', 'Approach', 'OnObject']"
train/pick_cool_then_place_in_recep-Plate-None-Cabinet-22/trial_T20190907_200807_715947,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PlateType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['OnObject', 'put', 'SwitchOn', 'Chill', 'Go', 'LiftGlass', 'CoolObject']"
train/pick_cool_then_place_in_recep-Plate-None-Cabinet-22/trial_T20190907_200807_715947,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PlateType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['OnObject', 'SwitchOn', 'GoL', 'CoolObject', 'CookObject', 'LiftGlass', 'Go']"
train/pick_heat_then_place_in_recep-Egg-None-DiningTable-11/trial_T20190907_125404_996063,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/pick_heat_then_place_in_recep-Egg-None-DiningTable-11/trial_T20190907_125404_996063,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False,,"['GoL', 'CoolObject', 'OnObject', 'CookObject', 'LiftGlass', 'HeatObject', 'Go']"
train/pick_heat_then_place_in_recep-Egg-None-DiningTable-11/trial_T20190907_125404_996063,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False,,"['Approach', 'put', 'Go', 'HeatObject', 'SwitchOn', 'OnObject', 'CookObject']"
train/pick_heat_then_place_in_recep-Egg-None-DiningTable-11/trial_T20190907_125404_996063,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o EggType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False,,"['Chill', 'Go', 'GoL', 'OffObject', 'LiftGlass', 'OnObject', 'CoolObject']"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-304/trial_T20190907_170557_255365,0,1.0,"(:goal
	(and 
		)
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-304/trial_T20190907_170557_255365,1,0.5,"(:goal
	(and 
		)
)",False,,"['OffObject', 'Approach', 'pickup', 'GoL', 'HeatObject', 'LiftGlass', 'GetObject']"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-304/trial_T20190907_170557_255365,2,0.5,"(:goal
	(and 
		)
)",False,,"['OnObject', 'HeatObject', 'GoL', 'Approach', 'Chill', 'Go', 'CookObject']"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-304/trial_T20190907_170557_255365,3,0.5,"(:goal
	(and 
		)
)",False,,"['HeatObject', 'GoL', 'put', 'Go', 'Approach', 'returnBox', 'GetObject']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o KnifeType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o KnifeType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['returnBox', 'GetObject', 'Approach', 'put', 'HeatObject', 'Chill', 'GoL']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o KnifeType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['put', 'OnObject', 'GetObject', 'pickup', 'HeatObject', 'CookObject', 'Go']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o KnifeType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['CookObject', 'OffObject', 'GoL', 'Go', 'OnObject', 'Chill', 'HeatObject']"
train/look_at_obj_in_light-Pillow-None-FloorLamp-221/trial_T20190907_103032_102765,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PillowType)
		(openable ?r)
		(isHot ?o)
		(openable ?r)
		(isHot ?o))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/look_at_obj_in_light-Pillow-None-FloorLamp-221/trial_T20190907_103032_102765,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PillowType)
		(openable ?r)
		(isHot ?o)
		(openable ?r)
		(isHot ?o))))
)",False,,"['Approach', 'LiftGlass', 'returnBox', 'GoL', 'Go', 'put', 'SwitchOn']"
train/look_at_obj_in_light-Pillow-None-FloorLamp-221/trial_T20190907_103032_102765,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PillowType)
		(openable ?r)
		(isHot ?o)
		(openable ?r)
		(isHot ?o))))
)",False,,"['LiftGlass', 'CoolObject', 'OffObject', 'put', 'OnObject', 'CookObject', 'GoL']"
train/look_at_obj_in_light-Pillow-None-FloorLamp-221/trial_T20190907_103032_102765,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PillowType)
		(openable ?r)
		(isHot ?o)
		(openable ?r)
		(isHot ?o))))
)",False,,"['SwitchOn', 'CoolObject', 'HeatObject', 'GetObject', 'GoL', 'OffObject', 'CookObject']"
train/look_at_obj_in_light-RemoteControl-None-FloorLamp-202/trial_T20190909_014548_223224,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o RemoteControlType)
		(inReceptacle ?o ?r)
		(receptacleType ?r BedType))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/look_at_obj_in_light-RemoteControl-None-FloorLamp-202/trial_T20190909_014548_223224,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o RemoteControlType)
		(inReceptacle ?o ?r)
		(receptacleType ?r BedType))))
)",False,,"['OnObject', 'Chill', 'returnBox', 'OffObject', 'pickup', 'Approach', 'Go']"
train/look_at_obj_in_light-RemoteControl-None-FloorLamp-202/trial_T20190909_014548_223224,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o RemoteControlType)
		(inReceptacle ?o ?r)
		(receptacleType ?r BedType))))
)",False,,"['GoL', 'put', 'returnBox', 'OnObject', 'HeatObject', 'OffObject', 'pickup']"
train/look_at_obj_in_light-RemoteControl-None-FloorLamp-202/trial_T20190909_014548_223224,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o RemoteControlType)
		(inReceptacle ?o ?r)
		(receptacleType ?r BedType))))
)",False,,"['pickup', 'returnBox', 'GetObject', 'Go', 'Chill', 'OffObject', 'LiftGlass']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220147_111155,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o KnifeType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220147_111155,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o KnifeType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['pickup', 'Chill', 'HeatObject', 'put', 'Go', 'Approach', 'CoolObject']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220147_111155,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o KnifeType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['HeatObject', 'Approach', 'OnObject', 'GoL', 'Chill', 'CoolObject', 'LiftGlass']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220147_111155,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o KnifeType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False,,"['returnBox', 'HeatObject', 'LiftGlass', 'Chill', 'OnObject', 'GoL', 'Approach']"
train/pick_heat_then_place_in_recep-Apple-None-Fridge-22/trial_T20190908_210352_288346,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o AppleType)
		(receptacleType ?r FridgeType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/pick_heat_then_place_in_recep-Apple-None-Fridge-22/trial_T20190908_210352_288346,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o AppleType)
		(receptacleType ?r FridgeType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False,,"['CoolObject', 'Go', 'SwitchOn', 'GoL', 'LiftGlass', 'returnBox', 'CookObject']"
train/pick_heat_then_place_in_recep-Apple-None-Fridge-22/trial_T20190908_210352_288346,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o AppleType)
		(receptacleType ?r FridgeType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False,,"['Approach', 'OffObject', 'Chill', 'OnObject', 'returnBox', 'HeatObject', 'GoL']"
train/pick_heat_then_place_in_recep-Apple-None-Fridge-22/trial_T20190908_210352_288346,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o AppleType)
		(receptacleType ?r FridgeType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False,,"['HeatObject', 'OffObject', 'Approach', 'returnBox', 'Go', 'pickup', 'Chill']"
train/pick_heat_then_place_in_recep-PotatoSliced-None-SinkBasin-19/trial_T20190913_161546_241277,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PotatoType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False,,"['GoL', 'CookObject', 'Chill', 'pickup', 'GetObject', 'Go', 'HeatObject', 'put', 'SwitchOn', 'Approach', 'returnBox', 'LiftGlass', 'OnObject', 'CoolObject', 'OffObject']"
train/pick_heat_then_place_in_recep-PotatoSliced-None-SinkBasin-19/trial_T20190913_161546_241277,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PotatoType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False,,"['Go', 'SwitchOn', 'pickup', 'CoolObject', 'HeatObject', 'CookObject', 'Chill']"
train/pick_heat_then_place_in_recep-PotatoSliced-None-SinkBasin-19/trial_T20190913_161546_241277,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PotatoType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False,,"['HeatObject', 'Approach', 'returnBox', 'Go', 'CookObject', 'OffObject', 'CoolObject']"
train/pick_heat_then_place_in_recep-PotatoSliced-None-SinkBasin-19/trial_T20190913_161546_241277,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PotatoType)
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False,,"['pickup', 'put', 'HeatObject', 'OffObject', 'OnObject', 'LiftGlass', 'CoolObject']"
